T_US,HALL_INF_MV,HALL_SUP_MV,PWM,SYNC_PULSE,posição
286678641,1646,1831,0,0,23.995518499
286680641,1569,1678,0,0,23.062789741
286682641,1629,1769,0,0,22.57658701
286684641,1539,1651,0,0,22.0715625
286686641,1595,1723,0,0,21.5401875
286688641,1585,1729,0,0,21.0039375
286690641,1589,1593,0,0,20.4579375
286692641,1535,1829,0,0,19.883432292
286694641,1582,1809,0,0,19.223411458
286696641,1564,1696,0,0,18.555807292
286698641,1500,1607,0,0,17.850286458
286700641,1541,1600,0,0,17.178522333
286702641,1527,1669,0,0,16.878081992
286704641,1548,1599,0,0,16.577641651
286706641,1390,1582,0,0,16.570193734
286708641,1624,1691,0,0,16.562745818
286710641,1642,1795,0,0,16.562125158
286712641,1585,1613,0,0,16.562125158
286714641,1564,1668,0,0,16.562125158
286716641,1513,1771,0,0,16.562125158
286718641,1623,1683,0,0,16.567711095
286720641,1555,1749,0,0,16.575159012
286722641,1528,1747,0,0,16.654796323
286724641,1524,1601,0,0,16.77052833
286726641,1538,1813,0,0,16.994430556
286728641,1516,1815,0,0,17.295597222
286730641,1497,1617,0,0,17.565057044
286732641,1544,1616,0,0,17.80281002
286734641,1599,1804,0,0,18.030608259
286736641,1487,1653,0,0,18.244469866
286738641,1513,1705,0,0,18.387044271
286740641,1552,1758,0,0,18.387044271
286742641,1651,1680,0,0,18.387044271
286744641,1573,1828,0,0,18.387044271
286746641,1538,1461,0,0,18.387044271
286748641,1540,1757,0,0,18.387044271
286750641,1523,1692,0,0,18.379726641
286752641,1615,1747,0,0,18.291915088
286754641,1568,1577,0,0,18.204103535
286756641,1613,1665,0,0,17.946828283
286758641,1440,1736,0,0,17.68955303
286760641,1487,1745,0,0,17.440869213
286762641,1620,1723,0,0,17.192966435
286764641,1550,1722,0,0,16.899322917
286766641,1475,1692,0,0,16.59653125
286768641,1627,1566,0,0,16.42188244
286770641,1545,1753,0,0,16.289947917
286772641,1548,1645,0,0,16.230300814
286774641,1517,1689,0,0,16.206797422
286776641,1550,1748,0,0,16.14059566
286778641,1624,1837,0,0,16.043895062
286780641,1555,1741,0,0,15.992352657
286782641,1534,1644,0,0,15.985968443
286784641,1629,1611,0,0,15.982244318
286786641,1578,1661,0,0,15.982244318
286788641,1630,1790,0,0,15.982244318
286790641,1584,1730,0,0,15.982244318
286792641,1514,1718,0,0,15.982244318
286794641,1528,1687,0,0,15.982244318
286796641,1538,1645,0,0,15.983230469
286798641,1615,1473,0,0,15.989147377
286800641,1510,1763,0,0,15.994571208
286802641,1639,1706,0,0,15.994571208
286804641,1601,1642,0,0,15.994571208
286806641,1637,1561,0,0,15.994571208
286808641,1613,1692,0,0,15.994571208
286810641,1487,1690,0,0,15.994571208
286812641,1556,1631,0,0,15.994571208
286814641,1540,1717,0,0,15.955386731
286816641,1556,1629,0,0,15.908365358
286818641,1576,1665,0,0,15.890426693
286820641,1504,1746,0,0,15.882182265
286822641,1641,1723,0,0,15.86079298
286824641,1613,1748,0,0,15.832831269
286826641,1582,1761,0,0,15.807346814
286828641,1613,1717,0,0,15.783631828
286830641,1632,1712,0,0,15.771352393
286832641,1584,1692,0,0,15.770508511
286834641,1504,1679,0,0,15.769948359
286836641,1693,1740,0,0,15.769785428
286838641,1597,1611,0,0,15.769167087
286840641,1613,1661,0,0,15.767637926
286842641,1523,1641,0,0,15.765115706
286844641,1622,1876,0,0,15.759614315
286846641,1572,1675,0,0,15.750670365
286848641,1526,1661,0,0,15.724513627
286850641,1617,1695,0,0,15.700086766
286852641,1608,1732,0,0,15.694688565
286854641,1554,1685,0,0,15.689290365
286856641,1524,1769,0,0,15.685792101
286858641,1601,1651,0,0,15.682293837
286860641,1605,1790,0,0,15.666747294
286862641,1597,1757,0,0,15.650105452
286864641,1701,1701,0,0,15.642916654
286866641,1592,1675,0,0,15.637618464
286868641,1558,1689,0,0,15.636293917
286870641,1661,1725,0,0,15.636293917
286872641,1597,1677,0,0,15.636293917
286874641,1642,1718,0,0,15.636293917
286876641,1625,1704,0,0,15.636293917
286878641,1500,1717,0,0,15.636293917
286880641,1601,1681,0,0,15.636293917
286882641,1534,1662,0,0,15.636293917
286884641,1581,1714,0,0,15.636821592
286886641,1630,1777,0,0,15.638088012
286888641,1576,1704,0,0,15.638997429
286890641,1534,1756,0,0,15.63919284
286892641,1540,1641,0,0,15.639389504
286894641,1548,1672,0,0,15.639589926
286896641,1576,1626,0,0,15.639756944
286898641,1532,1759,0,0,15.639756944
286900641,1494,1754,0,0,15.639756944
286902641,1614,1719,0,0,15.639756944
286904641,1607,1669,255,0,15.639756944
286906641,1539,1577,255,0,15.640833751
286908641,1500,1545,255,0,15.641910557
286910641,1615,1504,255,0,15.642123932
286912641,1480,1444,255,0,15.642258814
286914641,1408,1449,255,0,15.642281294
286916641,1598,1587,255,0,15.642281294
286918641,1533,1418,255,0,15.642353203
286920641,1507,1396,255,0,15.642449081
286922641,1487,1404,255,0,15.642515762
286924641,1508,1282,255,0,15.642567845
286926641,1432,1063,255,0,15.644201389
286928641,1416,1191,255,0,15.646964547
286930641,1388,1183,255,0,15.648346126
286932641,1444,1278,255,0,15.648346126
286934641,1436,1172,255,0,15.648381867
286936641,1371,1307,255,0,15.648467645
286938641,1448,1103,255,0,15.648524831
286940641,1487,1225,255,0,15.648524831
286942641,1456,1126,255,0,15.648529784
286944641,1521,1051,255,0,15.648549593
286946641,1363,1127,255,0,15.648566101
286948641,1436,1032,255,0,15.648566101
286950641,1444,1041,255,0,15.648566101
286952641,1315,923,255,0,15.648566101
286954641,1425,949,255,0,15.648566101
286956641,1432,1089,255,0,15.648405032
286958641,1371,903,255,0,15.648243963
286960641,1333,846,255,0,15.645678306
286962641,1478,1149,255,0,15.64289405
286964641,1371,1071,255,0,15.642182482
286966641,1410,1000,255,0,15.641885452
286968641,1329,1093,255,0,15.641811195
286970641,1344,973,255,0,15.641811195
286972641,1437,986,255,0,15.641811195
286974641,1313,1084,255,0,15.641811195
286976641,1360,975,255,0,15.641754352
286978641,1352,1055,255,0,15.641656908
286980641,1482,992,255,0,15.641597941
286982641,1428,947,255,0,15.641577452
286984641,1440,1007,255,0,15.641559006
286986641,1360,993,255,0,15.641543422
286988641,1469,955,255,0,15.641533032
286990641,1389,1026,255,0,15.641533032
286992641,1466,926,255,0,15.641533032
286994641,1423,913,255,0,15.641533032
286996641,1415,1133,255,0,15.641533032
286998641,1427,1013,255,0,15.641533032
287000641,1371,950,255,0,15.641534331
287002641,1476,982,255,0,15.641549915
287004641,1436,971,255,0,15.6415655
287006641,1371,834,255,0,15.644581228
287008641,1355,821,255,0,15.647596955
287010641,1450,1011,255,0,15.647848266
287012641,1332,947,255,0,15.647848266
287014641,1344,918,255,0,15.647927908
287016641,1321,953,255,0,15.648023478
287018641,1369,942,255,0,15.648047371
287020641,1360,1031,255,0,15.648047371
287022641,1229,856,255,0,15.648047371
287024641,1296,992,255,0,15.648047371
287026641,1405,834,255,0,15.648047371
287028641,1217,1008,255,0,15.648047371
287030641,1360,908,255,0,15.648110662
287032641,1304,935,255,0,15.648237244
287034641,1233,983,255,0,15.648365197
287036641,1256,847,255,0,15.648495067
287038641,1220,1090,255,0,15.648559039
287040641,1293,902,255,0,15.648491213
287042641,1163,987,255,0,15.647807191
287044641,1215,991,255,0,15.645274575
287046641,1116,1085,255,0,15.643164062
287048641,1177,1175,255,0,15.643164062
287050641,975,1323,255,0,15.643164062
287052641,1127,1238,255,0,15.643164062
287054641,1103,1336,0,0,15.643164062
287056641,1137,1333,0,0,15.643259968
287058641,1180,1448,0,0,15.643355873
287060641,1364,1353,0,0,15.643363865
287062641,1294,1335,0,0,15.643363865
287064641,1207,1402,0,0,15.643363865
287066641,1331,1399,0,0,15.643363865
287068641,1300,1346,0,0,15.643363865
287070641,1427,1515,0,0,15.643363865
287072641,1371,1545,0,0,15.643363865
287074641,1371,1680,0,0,15.643363865
287076641,1348,1484,0,0,15.643363865
287078641,1321,1462,0,0,15.643363865
287080641,1305,1529,0,0,15.643363865
287082641,1368,1538,0,0,15.643363865
287084641,1395,1510,0,0,15.643233293
287086641,1371,1464,0,0,15.642919919
287088641,1315,1707,0,0,15.642689721
287090641,1496,1524,0,0,15.642625875
287092641,1422,1613,0,0,15.642546839
287094641,1491,1692,0,0,15.642422236
287096641,1435,1652,0,0,15.6423184
287098641,1461,1532,0,0,15.6423184
287100641,1469,1628,0,0,15.642328509
287102641,1440,1662,0,0,15.642449817
287104641,1494,1638,0,0,15.642571125
287106641,1538,1615,0,0,15.642571125
287108641,1563,1608,0,0,15.642571125
287110641,1564,1673,0,0,15.642574145
287112641,1487,1761,0,0,15.642577441
287114641,1475,1697,0,0,15.64257799
287116641,1524,1776,0,0,15.64257799
287118641,1577,1729,0,0,15.642668863
287120641,1461,1751,0,0,15.642790026
287122641,1524,1659,0,0,15.64283051
287124641,1629,1668,0,0,15.642830655
287126641,1628,1639,0,0,15.642903316
287128641,1496,1809,0,0,15.643027775
287130641,1537,1681,0,0,15.643090004
287132641,1516,1587,0,0,15.643090004
287134641,1517,1560,0,0,15.644134201
287136641,1536,1734,0,0,15.646640272
287138641,1505,1722,0,0,15.648310987
287140641,1512,1642,0,0,15.648310987
287142641,1551,1629,0,0,15.648310987
287144641,1564,1841,0,0,15.648310987
287146641,1505,1644,0,0,15.648310987
287148641,1531,1674,0,0,15.648310987
287150641,1488,1643,0,0,15.64833256
287152641,1633,1780,0,0,15.648591434
287154641,1536,1679,0,0,15.648850309
287156641,1566,1796,0,0,15.649411811
287158641,1535,1593,0,0,15.649973313
287160641,1529,1576,0,0,15.650020105
287162641,1515,1717,0,0,15.650020105
287164641,1627,1718,0,0,15.650020105
287166641,1497,1726,0,0,15.650020105
287168641,1589,1706,0,0,15.650020105
287170641,1537,1666,0,0,15.650020105
287172641,1566,1601,0,0,15.650020105
287174641,1540,1707,0,0,15.650020105
287176641,1588,1653,0,0,15.650020105
287178641,1602,1656,0,0,15.650020105
287180641,1649,1677,0,0,15.649973172
287182641,1569,1778,0,0,15.649879305
287184641,1593,1707,0,0,15.649824549
287186641,1540,1760,0,0,15.649824549
287188641,1487,1818,0,0,15.649824549
287190641,1567,1753,0,0,15.649824549
287192641,1717,1809,0,0,15.649824549
287194641,1556,1654,0,0,15.649824549
287196641,1592,1685,0,0,15.649824549
287198641,1518,1690,0,0,15.649824549
287200641,1494,1781,0,0,15.649824549
287202641,1590,1592,0,0,15.649824549
287204641,1618,1771,0,0,15.649824549
287206641,1560,1820,0,0,15.649824549
287208641,1601,1765,0,0,15.649824549
287210641,1637,1721,0,0,15.649824549
287212641,1472,1850,0,0,15.649824549
287214641,1454,1726,0,0,15.648288888
287216641,1540,1569,0,0,15.646446094
287218641,1538,1718,0,0,15.645985396
287220641,1512,1753,0,0,15.645985396
287222641,1457,1769,0,0,15.645985396
287224641,1528,1720,0,0,15.645985396
287226641,1487,1868,0,0,15.645985396
287228641,1544,1692,0,0,15.645985396
287230641,1484,1769,0,0,15.645985396
287232641,1548,1621,0,0,15.645985396
287234641,1507,1722,0,0,15.645985396
287236641,1597,1607,0,0,15.645985396
287238641,1520,1662,0,0,15.646827079
287240641,1630,1786,0,0,15.649352128
287242641,1594,1761,0,0,15.651245915
287244641,1538,1719,0,0,15.651245915
287246641,1581,1602,0,0,15.651265033
287248641,1536,1694,0,0,15.651379742
287250641,1540,1489,0,0,15.651484893
287252641,1518,1713,0,0,15.651484893
287254641,1625,1738,0,0,15.651484893
287256641,1620,1670,0,0,15.651484893
287258641,1589,1743,0,0,15.651484893
287260641,1476,1692,0,0,15.651437964
287262641,1531,1706,0,0,15.651386768
287264641,1480,1793,0,0,15.651378236
287266641,1675,1751,0,0,15.651378236
287268641,1440,1756,0,0,15.651254123
287270641,1574,1713,0,0,15.651088639
287272641,1514,1642,0,0,15.650930339
287274641,1560,1761,0,0,15.65077563
287276641,1545,1595,0,0,15.650589435
287278641,1660,1700,0,0,15.65038075
287280641,1603,1715,0,0,15.650147569
287282641,1673,1602,0,0,15.649889894
287284641,1648,1744,0,0,15.649739583
287286641,1404,1756,0,0,15.649739583
287288641,1635,1657,0,0,15.649739583
287290641,1653,1743,0,0,15.649739583
287292641,1655,1629,0,0,15.649804002
287294641,1568,1744,0,0,15.650061678
287296641,1552,1734,0,0,15.650311188
287298641,1581,1688,0,0,15.650519873
287300641,1636,1555,0,0,15.650718542
287302641,1542,1741,0,0,15.650807019
287304641,1502,1747,0,0,15.650895496
287306641,1527,1621,0,0,15.651188872
287308641,1573,1753,0,0,15.651482248
287310641,1559,1807,0,0,15.660905258
287312641,1537,1691,0,0,15.671158234
287314641,1553,1671,0,0,15.672946466
287316641,1475,1692,0,0,15.673041748
287318641,1558,1722,0,0,15.681330146
287320641,1533,1796,0,0,15.692349582
287322641,1478,1652,0,0,15.697764586
287324641,1632,1697,0,0,15.700377374
287326641,1576,1665,0,0,15.703259028
287328641,1629,1552,0,0,15.706332728
287330641,1543,1675,0,0,15.708978686
287332641,1492,1555,0,0,15.711196903
287334641,1501,1696,0,0,15.712524543
287336641,1518,1773,0,0,15.712605375
287338641,1577,1820,0,0,15.714174072
287340641,1589,1730,0,0,15.7187185
287342641,1530,1692,0,0,15.723858059
287344641,1558,1704,0,0,15.730783012
287346641,1640,1753,0,0,15.738741923
287348641,1533,1589,0,0,15.751870624
287350641,1605,1731,0,0,15.764705267
287352641,1641,1757,0,0,15.774305264
287354641,1614,1769,0,0,15.783905261
287356641,1610,1604,0,0,15.807343218
287358641,1594,1618,0,0,15.830781175
287360641,1528,1629,0,0,15.854656941
287362641,1536,1737,0,0,15.878572507
287364641,1576,1721,0,0,15.914719044
287366641,1627,1692,0,0,15.953311774
287368641,1585,1516,0,0,15.995712851
287370641,1526,1736,0,0,16.039383376
287372641,1589,1677,0,0,16.096528966
287374641,1569,1769,0,0,16.16041209
287376641,1597,1886,0,0,16.229600878
287378641,1538,1714,0,0,16.302579426
287380641,1560,1717,0,0,16.382978595
287382641,1576,1629,0,0,16.470798384
287384641,1512,1755,0,0,16.567886529
287386641,1536,1634,0,0,16.677950372
287388641,1518,1631,0,0,16.800136055
287390641,1515,1749,0,0,16.946565419
287392641,1543,1593,0,0,17.100647735
287394641,1561,1773,0,0,17.277688905
287396641,1565,1666,0,0,17.461592262
287398641,1620,1735,0,0,17.679806548
287400641,1649,1628,0,0,17.90249442
287402641,1452,1748,0,0,18.174391741
287404641,1541,1733,0,0,18.446289062
287406641,1598,1701,0,0,18.857278646
287408641,1628,1657,0,0,19.268268229
287410641,1615,1705,0,0,19.800286458
287412641,1573,1758,0,0,20.343307292
287414641,1579,1641,0,0,21.177473958
287416641,1585,1640,0,0,22.069869792
287418641,1528,1589,0,0,23.678861607
287420641,1604,1745,0,0,25.52671875
287422641,1475,1550,0,0,26.175599702
287424641,1604,1692,0,0,26.22499256
287426641,1630,1637,0,0,26.248270833
287428641,1625,1585,0,0,26.252895833
287430641,1594,1766,0,0,26.265559896
287432641,1632,1691,0,0,26.286263021
287434641,1628,1805,0,0,26.298339844
287436641,1550,1755,0,0,26.298339844
287438641,1545,1566,0,0,26.298339844
287440641,1479,1795,0,0,26.298339844
287442641,1632,1821,0,0,26.293164063
287444641,1610,1689,0,0,26.272460938
287446641,1610,1731,0,0,26.25224537
287448641,1597,1692,0,0,26.234467593
287450641,1585,1773,0,0,26.217902466
287452641,1566,1741,0,0,26.214676508
287454641,1684,1757,0,0,26.211450549
287456641,1595,1756,0,0,26.209602723
287458641,1657,1703,0,0,26.207754897
287460641,1508,1677,0,0,26.207027995
287462641,1544,1757,0,0,26.206402995
287464641,1474,1718,0,0,26.206298828
287466641,1589,1641,0,0,26.206298828
287468641,1675,1788,0,0,26.204614583
287470641,1475,1725,0,0,26.202368924
287472641,1564,1575,0,0,26.20162037
287474641,1538,1765,0,0,26.20162037
287476641,1613,1567,0,0,26.20162037
287478641,1561,1639,0,0,26.20162037
287480641,1511,1688,0,0,26.20162037
287482641,1619,1745,0,0,26.20162037
287484641,1610,1775,0,0,26.20162037
287486641,1552,1641,0,0,26.20162037
287488641,1646,1520,0,0,26.20162037
287490641,1564,1671,0,0,26.20162037
287492641,1542,1761,0,0,26.203384612
287494641,1626,1641,0,0,26.21044158
287496641,1550,1602,0,0,26.216524037
287498641,1591,1617,0,0,26.217733934
287500641,1574,1622,0,0,26.218843006
287502641,1589,1633,0,0,26.218843006
287504641,1563,1786,0,0,26.218843006
287506641,1496,1732,0,0,26.218843006
287508641,1576,1827,0,0,26.218843006
287510641,1631,1794,0,0,26.218843006
287512641,1593,1703,0,0,26.218843006
287514641,1484,1822,0,0,26.218843006
287516641,1573,1740,0,0,26.218843006
287518641,1622,1723,0,0,26.218843006
287520641,1517,1765,0,0,26.218843006
287522641,1488,1725,0,0,26.218843006
287524641,1628,1699,0,0,26.218843006
287526641,1625,1726,0,0,26.219430999
287528641,1617,1861,0,0,26.220438988
287530641,1600,1717,0,0,26.224791667
287532641,1600,1599,0,0,26.232489035
287534641,1504,1668,0,0,26.238760965
287536641,1571,1730,0,0,26.243037281
287538641,1430,1771,0,0,26.245888158
287540641,1517,1792,0,0,26.245888158
287542641,1637,1649,0,0,26.245888158
287544641,1629,1744,0,0,26.245888158
287546641,1607,1769,0,0,26.245888158
287548641,1482,1742,0,0,26.245888158
287550641,1629,1734,0,0,26.245888158
287552641,1487,1761,0,0,26.245888158
287554641,1534,1820,0,0,26.245888158
287556641,1666,1805,0,0,26.240337332
287558641,1531,1773,0,0,26.234786507
287560641,1539,1581,0,0,26.234323938
287562641,1492,1686,0,0,26.234323938
287564641,1548,1820,0,0,26.234323938
287566641,1577,1702,0,0,26.234323938
287568641,1565,1796,0,0,26.2362596
287570641,1585,1608,0,0,26.238840482
287572641,1580,1845,0,0,26.239700776
287574641,1599,1574,0,0,26.239700776
287576641,1626,1684,0,0,26.239700776
287578641,1549,1781,0,0,26.239700776
287580641,1590,1700,0,0,26.238410335
287582641,1504,1666,0,0,26.235829453
287584641,1568,1664,0,0,26.228578529
287586641,1423,1742,0,0,26.214789546
287588641,1589,1721,0,0,26.196060764
287590641,1531,1787,0,0,26.167452381
287592641,1492,1686,0,0,26.145403646
287594641,1564,1617,0,0,26.143033854
287596641,1629,1697,0,0,25.942899306
287598641,1574,1742,0,0,24.753940972
287600641,1649,1659,0,0,23.6283125
287602641,1483,1717,0,0,23.1993125
287604641,1538,1692,0,0,22.7703125
287606641,1601,1633,0,0,22.382169643
287608641,1546,1642,0,0,21.994026786
287610641,1561,1710,0,0,21.364145833
287612641,1622,1743,0,0,20.71228869
287614641,1523,1678,0,0,20.130590278
287616641,1536,1649,0,0,19.562923611
287618641,1568,1669,0,0,18.909131944
287620641,1564,1717,0,0,18.226631944
287622641,1526,1725,0,0,17.804131944
287624641,1564,1692,0,0,17.511631944
287626641,1547,1700,0,0,17.363034722
287628641,1540,1633,0,0,17.317225198
287630641,1546,1669,0,0,17.258478986
287632641,1588,1786,0,0,17.186796086
287634641,1553,1628,0,0,17.144981061
287636641,1593,1653,0,0,17.144981061
287638641,1538,1637,0,0,17.155256313
287640641,1436,1812,0,0,17.186082071
287642641,1544,1730,0,0,17.219415675
287644641,1525,1773,0,0,17.260272817
287646641,1560,1686,0,0,17.301955357
287648641,1705,1663,0,0,17.347764881
287650641,1606,1830,0,0,17.400332341
287652641,1641,1773,0,0,17.527237103
287654641,1427,1649,0,0,17.654141865
287656641,1638,1598,0,0,17.831112103
287658641,1560,1753,0,0,18.008082341
287660641,1613,1693,0,0,18.156730035
287662641,1602,1831,0,0,18.302802951
287664641,1622,1649,0,0,18.42953559
287666641,1547,1713,0,0,18.552400174
287668641,1591,1666,0,0,18.712654672
287670641,1560,1705,0,0,18.885372475
287672641,1606,1717,0,0,19.048980429
287674641,1649,1745,0,0,19.20803346
287676641,1608,1539,0,0,19.315094697
287678641,1613,1748,0,0,19.385018939
287680641,1525,1481,0,0,19.426664773
287682641,1555,1824,0,0,19.440032197
287684641,1582,1672,0,0,19.45285186
287686641,1478,1678,0,0,19.464904657
287688641,1581,1518,0,0,19.474537696
287690641,1671,1659,0,0,19.479331219
287692641,1576,1638,0,0,19.499871032
287694641,1674,1839,0,0,19.567649711
287696641,1518,1767,0,0,19.636701389
287698641,1585,1667,0,0,19.712118056
287700641,1566,1713,0,0,19.786392544
287702641,1653,1750,0,0,19.84810307
287704641,1632,1756,0,0,19.909813596
287706641,1483,1755,0,0,19.909813596
287708641,1562,1707,0,0,19.909813596
287710641,1642,1747,0,0,19.909813596
