T_US,HALL_INF_MV,HALL_SUP_MV,PWM,SYNC_PULSE
350340555,1512,1702,0,0
350342555,1512,1707,0,0
350344555,1512,1694,0,0
350346555,1512,1705,0,0
350348555,1512,1701,0,0
350350555,1512,1712,0,0
350352555,1512,1702,0,0
350354555,1511,1704,0,0
350356555,1512,1710,0,0
350358555,1511,1703,0,0
350360555,1513,1701,0,0
350362555,1512,1701,0,0
350364555,1512,1710,0,0
350366555,1508,1707,0,0
350368555,1513,1709,0,0
350370555,1512,1700,0,0
350372555,1516,1700,0,0
350374555,1512,1705,0,0
350376555,1513,1706,0,0
350378555,1514,1703,0,0
350380555,1518,1707,0,0
350382555,1512,1703,0,0
350384555,1511,1705,255,1
350386555,1501,1657,255,1
350388555,1478,1615,255,1
350390555,1470,1572,255,1
350392555,1456,1528,255,1
350394555,1441,1488,255,1
350396555,1433,1456,255,1
350398555,1420,1418,255,1
350400555,1408,1390,255,0
350402555,1397,1354,255,0
350404555,1388,1324,255,0
350406555,1371,1308,255,0
350408555,1367,1272,255,0
350410555,1359,1259,255,0
350412555,1351,1231,255,0
350414555,1344,1215,255,0
350416555,1335,1196,255,0
350418555,1334,1184,255,0
350420555,1332,1169,255,0
350422555,1325,1154,255,0
350424555,1323,1149,255,0
350426555,1319,1133,255,0
350428555,1315,1119,255,0
350430555,1315,1114,255,0
350432555,1311,1107,255,0
350434555,1308,1091,255,0
350436555,1300,1083,255,0
350438555,1300,1079,255,0
350440555,1298,1071,255,0
350442555,1298,1077,255,0
350444555,1296,1069,255,0
350446555,1291,1060,255,0
350448555,1291,1055,255,0
350450555,1290,1056,255,0
350452555,1289,1051,255,0
350454555,1288,1047,255,0
350456555,1286,1044,255,0
350458555,1280,1035,255,0
350460555,1282,1033,255,0
350462555,1284,1043,255,0
350464555,1282,1030,255,0
350466555,1282,1031,255,0
350468555,1283,1027,255,0
350470555,1280,1026,255,0
350472555,1282,1026,255,0
350474555,1280,1024,255,0
350476555,1279,1027,255,0
350478555,1282,1025,255,0
350480555,1280,1026,255,0
350482555,1275,1026,255,0
350484555,1281,1026,255,0
350486555,1273,1017,255,0
350488555,1279,1026,255,0
350490555,1272,1026,255,0
350492555,1273,1015,255,0
350494555,1275,1018,255,0
350496555,1275,1020,255,0
350498555,1274,1021,255,0
350500555,1273,1014,255,0
350502555,1271,1017,255,0
350504555,1275,1018,255,0
350506555,1274,1017,255,0
350508555,1275,1022,255,0
350510555,1269,1018,255,0
350512555,1275,1015,255,0
350514555,1272,1016,255,0
350516555,1273,1022,255,0
350518555,1277,1015,255,0
350520555,1269,1006,255,0
350522555,1275,1013,255,0
350524555,1275,1020,255,0
350526555,1270,1018,255,0
350528555,1267,1026,255,0
350530555,1271,1015,255,0
350532555,1273,1020,255,0
350534555,1272,1013,0,0
350536555,1291,1061,0,0
350538555,1312,1116,0,0
350540555,1326,1163,0,0
350542555,1338,1207,0,0
350544555,1354,1248,0,0
350546555,1368,1285,0,0
350548555,1387,1323,0,0
350550555,1398,1348,0,0
350552555,1410,1386,0,0
350554555,1413,1411,0,0
350556555,1423,1436,0,0
350558555,1432,1457,0,0
350560555,1436,1475,0,0
350562555,1444,1501,0,0
350564555,1444,1514,0,0
350566555,1452,1536,0,0
350568555,1459,1547,0,0
350570555,1464,1558,0,0
350572555,1463,1576,0,0
350574555,1472,1581,0,0
350576555,1474,1591,0,0
350578555,1480,1605,0,0
350580555,1485,1609,0,0
350582555,1480,1615,0,0
350584555,1486,1628,0,0
350586555,1486,1637,0,0
350588555,1489,1641,0,0
350590555,1496,1646,0,0
350592555,1492,1654,0,0
350594555,1496,1669,0,0
350596555,1501,1666,0,0
350598555,1500,1669,0,0
350600555,1499,1667,0,0
350602555,1504,1681,0,0
350604555,1500,1691,0,0
350606555,1508,1679,0,0
350608555,1505,1689,0,0
350610555,1508,1692,0,0
350612555,1511,1692,0,0
350614555,1506,1694,0,0
350616555,1508,1701,0,0
350618555,1508,1702,0,0
350620555,1508,1702,0,0
350622555,1512,1700,0,0
350624555,1511,1696,0,0
350626555,1510,1697,0,0
350628555,1512,1702,0,0
350630555,1512,1696,0,0
350632555,1510,1707,0,0
350634555,1513,1703,0,0
350636555,1508,1702,0,0
350638555,1512,1700,0,0
350640555,1511,1705,0,0
350642555,1512,1708,0,0
350644555,1512,1705,0,0
350646555,1508,1705,0,0
350648555,1510,1705,0,0
350650555,1512,1709,0,0
350652555,1512,1709,0,0
350654555,1512,1707,0,0
350656555,1511,1702,0,0
350658555,1512,1697,0,0
350660555,1513,1704,0,0
350662555,1512,1700,0,0
350664555,1509,1706,0,0
350666555,1511,1701,0,0
350668555,1510,1708,0,0
350670555,1512,1709,0,0
350672555,1508,1694,0,0
350674555,1508,1710,0,0
350676555,1510,1703,0,0
350678555,1512,1709,0,0
350680555,1512,1697,0,0
350682555,1509,1705,0,0
350684555,1509,1703,0,0
350686555,1512,1706,0,0
350688555,1510,1705,0,0
350690555,1512,1708,0,0
350692555,1512,1705,0,0
350694555,1512,1699,0,0
350696555,1512,1704,0,0
350698555,1513,1703,0,0
350700555,1512,1709,0,0
350702555,1508,1708,0,0
350704555,1512,1701,0,0
350706555,1512,1707,0,0
350708555,1512,1708,0,0
350710555,1512,1709,0,0
350712555,1515,1700,0,0
350714555,1510,1707,0,0
350716555,1512,1710,0,0
350718555,1509,1709,0,0
350720555,1512,1713,0,0
350722555,1508,1703,0,0
350724555,1512,1710,0,0
350726555,1508,1705,0,0
350728555,1510,1705,0,0
350730555,1511,1710,0,0
350732555,1512,1706,0,0
350734555,1512,1703,0,0
350736555,1513,1709,0,0
350738555,1512,1701,0,0
350740555,1510,1707,0,0
350742555,1508,1705,0,0
350744555,1511,1703,0,0
350746555,1510,1702,0,0
350748555,1511,1705,0,0
350750555,1512,1707,0,0
350752555,1514,1708,0,0
350754555,1512,1705,0,0
350756555,1512,1705,0,0
350758555,1508,1705,0,0
350760555,1511,1702,0,0
350762555,1511,1707,0,0
350764555,1512,1701,0,0
350766555,1511,1701,0,0
350768555,1509,1702,0,0
350770555,1511,1709,0,0
350772555,1512,1701,0,0
350774555,1510,1702,0,0
350776555,1512,1707,0,0
350778555,1511,1708,0,0
350780555,1512,1710,0,0
350782555,1511,1706,0,0
350784555,1510,1702,0,0
350786555,1508,1704,0,0
350788555,1512,1705,0,0
350790555,1510,1714,0,0
350792555,1512,1713,0,0
350794555,1511,1704,0,0
350796555,1511,1705,0,0
350798555,1512,1706,0,0
350800555,1506,1702,0,0
350802555,1511,1704,0,0
350804555,1512,1709,0,0
350806555,1512,1704,0,0
350808555,1508,1705,0,0
350810555,1510,1701,0,0
350812555,1504,1703,0,0
350814555,1512,1703,0,0
350816555,1512,1699,0,0
350818555,1512,1705,0,0
350820555,1509,1705,0,0
350822555,1514,1706,0,0
350824555,1511,1701,0,0
350826555,1510,1702,0,0
350828555,1508,1705,0,0
350830555,1508,1699,0,0
350832555,1513,1710,0,0
350834555,1511,1695,0,0
350836555,1507,1703,0,0
350838555,1512,1699,0,0
350840555,1512,1707,0,0
350842555,1512,1701,0,0
350844555,1505,1707,0,0
350846555,1512,1707,0,0
350848555,1505,1710,0,0
350850555,1512,1709,0,0
350852555,1508,1701,0,0
350854555,1511,1706,0,0
350856555,1508,1699,0,0
350858555,1512,1705,0,0
350860555,1511,1709,0,0
350862555,1512,1705,0,0
350864555,1512,1706,0,0
350866555,1511,1701,0,0
350868555,1510,1707,0,0
350870555,1512,1705,0,0
350872555,1512,1697,0,0
350874555,1508,1717,0,0
350876555,1512,1707,0,0
350878555,1512,1701,0,0
350880555,1512,1710,0,0
350882555,1512,1702,0,0
350884555,1511,1707,0,0
350886555,1512,1699,0,0
350888555,1512,1705,0,0
350890555,1512,1707,0,0
350892555,1508,1709,0,0
350894555,1512,1709,0,0
350896555,1507,1699,0,0
350898555,1511,1704,0,0
350900555,1511,1705,0,0
350902555,1513,1697,0,0
350904555,1511,1700,0,0
350906555,1511,1705,0,0
350908555,1512,1703,0,0
350910555,1508,1705,0,0
350912555,1514,1704,0,0
350914555,1512,1701,0,0
350916555,1512,1700,0,0
350918555,1513,1709,0,0
350920555,1510,1704,0,0
350922555,1514,1697,0,0
350924555,1512,1709,0,0
350926555,1509,1706,0,0
350928555,1512,1704,0,0
350930555,1508,1709,0,0
350932555,1511,1709,0,0
350934555,1510,1706,0,0
350936555,1511,1705,0,0
350938555,1509,1703,0,0
350940555,1510,1700,0,0
350942555,1512,1705,0,0
350944555,1512,1702,0,0
350946555,1512,1704,0,0
350948555,1512,1704,0,0
350950555,1510,1713,0,0
350952555,1512,1701,0,0
350954555,1512,1705,0,0
350956555,1512,1704,0,0
350958555,1512,1705,0,0
350960555,1512,1707,0,0
350962555,1505,1709,0,0
350964555,1508,1707,0,0
350966555,1512,1707,0,0
350968555,1512,1715,0,0
350970555,1510,1709,0,0
350972555,1513,1705,0,0
350974555,1509,1702,0,0
350976555,1512,1705,0,0
350978555,1512,1708,0,0
350980555,1512,1709,0,0
350982555,1512,1706,0,0
350984555,1513,1705,0,0
350986555,1503,1710,0,0
350988555,1512,1697,0,0
350990555,1512,1712,0,0
350992555,1512,1705,0,0
350994555,1512,1705,0,0
350996555,1512,1713,0,0
350998555,1512,1713,0,0
351000555,1512,1703,0,0
351002555,1508,1704,0,0
351004555,1512,1703,0,0
351006555,1512,1705,0,0
351008555,1507,1707,0,0
351010555,1512,1703,0,0
351012555,1512,1704,0,0
351014555,1508,1702,0,0
351016555,1511,1705,0,0
351018555,1508,1705,0,0
351020555,1512,1702,0,0
351022555,1512,1705,0,0
351024555,1510,1706,0,0
351026555,1512,1703,0,0
351028555,1509,1699,0,0
351030555,1512,1707,0,0
351032555,1512,1704,0,0
351034555,1512,1707,0,0
351036555,1512,1709,0,0
351038555,1512,1705,0,0
351040555,1509,1703,0,0
351042555,1508,1702,0,0
351044555,1512,1700,0,0
351046555,1512,1709,0,0
351048555,1511,1710,0,0
351050555,1512,1704,0,0
351052555,1512,1705,0,0
351054555,1509,1713,0,0
351056555,1512,1703,0,0
351058555,1513,1705,0,0
351060555,1512,1705,0,0
351062555,1512,1705,0,0
351064555,1512,1705,0,0
351066555,1513,1710,0,0
351068555,1512,1701,0,0
351070555,1512,1704,0,0
351072555,1512,1704,0,0
351074555,1512,1706,0,0
351076555,1512,1703,0,0
351078555,1512,1705,0,0
351080555,1512,1709,0,0
351082555,1512,1704,0,0
351084555,1512,1707,0,0
351086555,1511,1696,0,0
351088555,1512,1696,0,0
351090555,1507,1710,0,0
351092555,1513,1715,0,0
351094555,1510,1706,0,0
351096555,1512,1706,0,0
351098555,1512,1707,0,0
351100555,1512,1702,0,0
351102555,1508,1701,0,0
351104555,1511,1704,0,0
351106555,1513,1706,0,0
351108555,1512,1703,0,0
351110555,1512,1702,0,0
351112555,1512,1704,0,0
351114555,1515,1705,0,0
351116555,1508,1709,0,0
351118555,1507,1706,0,0
351120555,1511,1701,0,0
351122555,1507,1705,0,0
351124555,1512,1706,0,0
351126555,1511,1706,0,0
351128555,1508,1712,0,0
351130555,1512,1709,0,0
351132555,1512,1704,0,0
351134555,1512,1706,0,0
351136555,1511,1703,0,0
351138555,1508,1705,0,0
351140555,1505,1705,0,0
351142555,1512,1704,0,0
351144555,1510,1701,0,0
351146555,1507,1701,0,0
351148555,1512,1707,0,0
351150555,1511,1701,0,0
351152555,1512,1705,0,0
351154555,1514,1707,0,0
351156555,1512,1701,0,0
351158555,1510,1701,0,0
351160555,1512,1705,0,0
351162555,1512,1701,0,0
351164555,1512,1701,0,0
351166555,1511,1705,0,0
351168555,1512,1705,0,0
351170555,1512,1706,0,0
351172555,1512,1705,0,0
351174555,1509,1706,0,0
351176555,1508,1710,0,0
351178555,1512,1697,0,0
351180555,1508,1700,0,0
351182555,1512,1696,0,0
351184555,1512,1701,0,0
351186555,1505,1697,0,0
351188555,1512,1704,0,0
351190555,1511,1710,0,0
351192555,1510,1709,0,0
351194555,1511,1705,0,0
351196555,1512,1707,0,0
351198555,1508,1715,0,0
351200555,1511,1709,0,0
351202555,1512,1707,0,0
351204555,1512,1705,0,0
351206555,1512,1702,0,0
351208555,1511,1704,0,0
351210555,1512,1712,0,0
351212555,1512,1715,0,0
351214555,1512,1709,0,0
351216555,1510,1701,0,0
351218555,1508,1705,0,0
351220555,1512,1708,0,0
351222555,1511,1702,0,0
351224555,1511,1705,0,0
351226555,1513,1703,0,0
351228555,1512,1705,0,0
351230555,1512,1705,0,0
351232555,1512,1704,0,0
351234555,1512,1706,0,0
351236555,1508,1713,0,0
351238555,1512,1700,0,0
351240555,1511,1700,0,0
351242555,1510,1703,0,0
351244555,1512,1702,0,0
351246555,1513,1709,0,0
351248555,1516,1703,0,0
351250555,1514,1702,0,0
351252555,1512,1702,0,0
351254555,1512,1700,0,0
351256555,1513,1703,0,0
351258555,1512,1705,0,0
351260555,1512,1702,0,0
351262555,1512,1707,0,0
351264555,1508,1709,0,0
351266555,1512,1708,0,0
351268555,1512,1708,0,0
351270555,1510,1703,0,0
351272555,1510,1700,0,0
351274555,1514,1705,0,0
351276555,1513,1707,0,0
351278555,1512,1705,0,0
351280555,1512,1706,0,0
351282555,1508,1704,0,0
351284555,1512,1716,0,0
351286555,1512,1712,0,0
351288555,1508,1697,0,0
351290555,1511,1713,0,0
351292555,1512,1704,0,0
351294555,1507,1702,0,0
351296555,1512,1706,0,0
351298555,1512,1706,0,0
351300555,1508,1709,0,0
351302555,1510,1703,0,0
351304555,1512,1696,0,0
351306555,1507,1705,0,0
351308555,1510,1704,0,0
351310555,1512,1707,0,0
351312555,1512,1696,0,0
351314555,1512,1704,0,0
351316555,1511,1703,0,0
351318555,1512,1699,0,0
351320555,1514,1704,0,0
351322555,1512,1705,0,0
351324555,1510,1705,0,0
351326555,1508,1704,0,0
351328555,1509,1713,0,0
351330555,1512,1708,0,0
351332555,1512,1707,0,0
351334555,1510,1708,255,1
351336555,1498,1664,255,1
351338555,1484,1613,255,1
351340555,1467,1568,255,1
351342555,1460,1532,255,1
351344555,1441,1496,255,1
351346555,1424,1461,255,1
351348555,1422,1415,255,1
351350555,1409,1390,255,0
351352555,1397,1359,255,0
351354555,1385,1333,255,0
351356555,1371,1309,255,0
351358555,1371,1281,255,0
351360555,1359,1256,255,0
351362555,1356,1235,255,0
351364555,1348,1218,255,0
351366555,1342,1201,255,0
351368555,1336,1185,255,0
351370555,1333,1166,255,0
351372555,1323,1162,255,0
351374555,1316,1141,255,0
351376555,1316,1133,255,0
351378555,1312,1127,255,0
351380555,1316,1107,255,0
351382555,1309,1107,255,0
351384555,1305,1092,255,0
351386555,1299,1091,255,0
351388555,1302,1078,255,0
351390555,1296,1077,255,0
351392555,1296,1069,255,0
351394555,1291,1056,255,0
351396555,1295,1053,255,0
351398555,1290,1052,255,0
351400555,1290,1046,255,0
351402555,1291,1048,255,0
351404555,1284,1043,255,0
351406555,1283,1041,255,0
351408555,1284,1039,255,0
351410555,1286,1040,255,0
351412555,1282,1030,255,0
351414555,1280,1031,255,0
351416555,1282,1037,255,0
351418555,1278,1034,255,0
351420555,1278,1026,255,0
351422555,1275,1031,255,0
351424555,1280,1023,255,0
351426555,1282,1022,255,0
351428555,1278,1024,255,0
351430555,1280,1025,255,0
351432555,1280,1025,255,0
351434555,1282,1025,255,0
351436555,1278,1023,255,0
351438555,1273,1021,255,0
351440555,1276,1023,255,0
351442555,1278,1015,255,0
351444555,1275,1015,255,0
351446555,1275,1025,255,0
351448555,1274,1015,255,0
351450555,1276,1022,255,0
351452555,1271,1021,255,0
351454555,1280,1016,255,0
351456555,1280,1023,255,0
351458555,1275,1020,255,0
351460555,1275,1014,255,0
351462555,1270,1027,255,0
351464555,1273,1014,255,0
351466555,1275,1010,255,0
351468555,1272,1014,255,0
351470555,1270,1017,255,0
351472555,1274,1015,255,0
351474555,1273,1017,255,0
351476555,1277,1017,255,0
351478555,1273,1019,255,0
351480555,1275,1012,255,0
351482555,1270,1008,255,0
351484555,1276,1013,0,0
351486555,1296,1072,0,0
351488555,1310,1115,0,0
351490555,1329,1168,0,0
351492555,1340,1210,0,0
351494555,1359,1246,0,0
351496555,1369,1282,0,0
351498555,1385,1320,0,0
351500555,1391,1355,0,0
351502555,1406,1385,0,0
351504555,1412,1408,0,0
351506555,1423,1436,0,0
351508555,1432,1453,0,0
351510555,1434,1474,0,0
351512555,1443,1499,0,0
351514555,1448,1522,0,0
351516555,1458,1528,0,0
351518555,1461,1542,0,0
351520555,1464,1558,0,0
351522555,1462,1573,0,0
351524555,1472,1574,0,0
351526555,1475,1589,0,0
351528555,1478,1603,0,0
351530555,1480,1616,0,0
351532555,1484,1626,0,0
351534555,1487,1622,0,0
351536555,1487,1629,0,0
351538555,1496,1640,0,0
351540555,1491,1654,0,0
351542555,1492,1659,0,0
351544555,1495,1661,0,0
351546555,1496,1666,0,0
351548555,1500,1662,0,0
351550555,1499,1671,0,0
351552555,1501,1674,0,0
351554555,1501,1684,0,0
351556555,1504,1689,0,0
351558555,1508,1691,0,0
351560555,1508,1692,0,0
351562555,1507,1697,0,0
351564555,1502,1692,0,0
351566555,1512,1702,0,0
351568555,1512,1699,0,0
351570555,1510,1705,0,0
351572555,1512,1696,0,0
351574555,1508,1703,0,0
351576555,1512,1700,0,0
351578555,1512,1702,0,0
351580555,1508,1704,0,0
351582555,1508,1694,0,0
351584555,1512,1704,0,0
351586555,1512,1709,0,0
351588555,1512,1702,0,0
351590555,1508,1701,0,0
351592555,1512,1707,0,0
351594555,1512,1704,0,0
351596555,1512,1704,0,0
351598555,1512,1700,0,0
351600555,1512,1709,0,0
351602555,1512,1703,0,0
351604555,1509,1713,0,0
351606555,1512,1705,0,0
351608555,1509,1705,0,0
351610555,1512,1702,0,0
351612555,1512,1706,0,0
351614555,1514,1707,0,0
351616555,1512,1705,0,0
351618555,1508,1704,0,0
351620555,1512,1702,0,0
351622555,1508,1704,0,0
351624555,1511,1712,0,0
351626555,1510,1699,0,0
351628555,1508,1708,0,0
351630555,1508,1701,0,0
351632555,1512,1713,0,0
351634555,1511,1707,0,0
351636555,1509,1705,0,0
351638555,1512,1706,0,0
351640555,1510,1700,0,0
351642555,1512,1701,0,0
351644555,1512,1705,0,0
351646555,1512,1713,0,0
351648555,1512,1704,0,0
351650555,1513,1706,0,0
351652555,1512,1697,0,0
351654555,1512,1704,0,0
351656555,1512,1697,0,0
351658555,1510,1705,0,0
351660555,1512,1704,0,0
351662555,1505,1705,0,0
351664555,1512,1705,0,0
351666555,1510,1701,0,0
351668555,1512,1705,0,0
351670555,1512,1703,0,0
351672555,1512,1704,0,0
351674555,1508,1709,0,0
351676555,1510,1706,0,0
351678555,1512,1697,0,0
351680555,1512,1706,0,0
351682555,1512,1704,0,0
351684555,1510,1705,0,0
351686555,1512,1709,0,0
351688555,1512,1706,0,0
351690555,1512,1715,0,0
351692555,1511,1699,0,0
351694555,1518,1705,0,0
351696555,1508,1701,0,0
351698555,1510,1713,0,0
351700555,1512,1707,0,0
351702555,1511,1703,0,0
351704555,1510,1713,0,0
351706555,1512,1701,0,0
351708555,1507,1707,0,0
351710555,1508,1704,0,0
351712555,1512,1704,0,0
351714555,1512,1704,0,0
351716555,1512,1705,0,0
351718555,1512,1696,0,0
351720555,1512,1700,0,0
351722555,1512,1713,0,0
351724555,1512,1705,0,0
351726555,1512,1705,0,0
351728555,1512,1703,0,0
351730555,1514,1706,0,0
351732555,1512,1707,0,0
351734555,1508,1709,0,0
351736555,1512,1707,0,0
351738555,1512,1709,0,0
351740555,1512,1706,0,0
351742555,1512,1709,0,0
351744555,1511,1705,0,0
351746555,1511,1705,0,0
351748555,1511,1707,0,0
351750555,1512,1704,0,0
351752555,1509,1707,0,0
351754555,1510,1708,0,0
351756555,1512,1704,0,0
351758555,1513,1702,0,0
351760555,1510,1703,0,0
351762555,1512,1700,0,0
351764555,1512,1707,0,0
351766555,1508,1707,0,0
351768555,1512,1713,0,0
351770555,1512,1706,0,0
351772555,1512,1700,0,0
351774555,1513,1705,0,0
351776555,1510,1704,0,0
351778555,1508,1699,0,0
351780555,1514,1702,0,0
351782555,1511,1705,0,0
351784555,1513,1706,0,0
351786555,1512,1705,0,0
351788555,1512,1702,0,0
351790555,1512,1704,0,0
351792555,1508,1706,0,0
351794555,1511,1705,0,0
351796555,1512,1704,0,0
351798555,1512,1705,0,0
351800555,1512,1704,0,0
351802555,1512,1714,0,0
351804555,1512,1706,0,0
351806555,1512,1717,0,0
351808555,1509,1707,0,0
351810555,1512,1705,0,0
351812555,1512,1699,0,0
351814555,1512,1705,0,0
351816555,1512,1709,0,0
351818555,1512,1705,0,0
351820555,1517,1706,0,0
351822555,1512,1704,0,0
351824555,1512,1707,0,0
351826555,1508,1704,0,0
351828555,1512,1706,0,0
351830555,1512,1705,0,0
351832555,1512,1706,0,0
351834555,1514,1707,0,0
351836555,1512,1699,0,0
351838555,1512,1709,0,0
351840555,1512,1701,0,0
351842555,1512,1702,0,0
351844555,1512,1702,0,0
351846555,1512,1699,0,0
351848555,1506,1710,0,0
351850555,1511,1703,0,0
351852555,1513,1705,0,0
351854555,1510,1709,0,0
351856555,1514,1697,0,0
351858555,1512,1707,0,0
351860555,1512,1704,0,0
351862555,1512,1702,0,0
351864555,1512,1703,0,0
351866555,1513,1701,0,0
351868555,1512,1705,0,0
351870555,1512,1705,0,0
351872555,1512,1703,0,0
351874555,1512,1707,0,0
351876555,1512,1702,0,0
351878555,1510,1704,0,0
351880555,1512,1706,0,0
351882555,1512,1705,0,0
351884555,1508,1710,0,0
351886555,1509,1703,0,0
351888555,1512,1704,0,0
351890555,1510,1699,0,0
351892555,1514,1709,0,0
351894555,1512,1705,0,0
351896555,1510,1699,0,0
351898555,1516,1701,0,0
351900555,1512,1703,0,0
351902555,1512,1712,0,0
351904555,1505,1705,0,0
351906555,1510,1701,0,0
351908555,1512,1696,0,0
351910555,1513,1705,0,0
351912555,1512,1711,0,0
351914555,1512,1710,0,0
351916555,1512,1709,0,0
351918555,1510,1699,0,0
351920555,1512,1704,0,0
351922555,1512,1705,0,0
351924555,1512,1701,0,0
351926555,1509,1707,0,0
351928555,1511,1696,0,0
351930555,1512,1703,0,0
351932555,1512,1697,0,0
351934555,1510,1712,0,0
351936555,1512,1710,0,0
351938555,1512,1701,0,0
351940555,1510,1705,0,0
351942555,1511,1709,0,0
351944555,1511,1709,0,0
351946555,1504,1700,0,0
351948555,1512,1704,0,0
351950555,1512,1713,0,0
351952555,1512,1704,0,0
351954555,1512,1705,0,0
351956555,1512,1705,0,0
351958555,1512,1706,0,0
351960555,1512,1709,0,0
351962555,1508,1709,0,0
351964555,1512,1708,0,0
351966555,1512,1706,0,0
351968555,1511,1701,0,0
351970555,1507,1713,0,0
351972555,1512,1707,0,0
351974555,1513,1703,0,0
351976555,1511,1705,0,0
351978555,1512,1705,0,0
351980555,1512,1705,0,0
351982555,1508,1705,0,0
351984555,1512,1708,0,0
351986555,1512,1709,0,0
351988555,1512,1710,0,0
351990555,1508,1697,0,0
351992555,1511,1712,0,0
351994555,1509,1709,0,0
351996555,1514,1701,0,0
351998555,1511,1713,0,0
352000555,1512,1705,0,0
352002555,1512,1705,0,0
352004555,1512,1715,0,0
352006555,1512,1707,0,0
352008555,1512,1701,0,0
352010555,1509,1697,0,0
352012555,1505,1710,0,0
352014555,1510,1702,0,0
352016555,1508,1700,0,0
352018555,1509,1706,0,0
352020555,1512,1705,0,0
352022555,1512,1704,0,0
352024555,1512,1704,0,0
352026555,1512,1706,0,0
352028555,1511,1702,0,0
352030555,1510,1701,0,0
352032555,1508,1703,0,0
352034555,1513,1696,0,0
352036555,1512,1707,0,0
352038555,1511,1705,0,0
352040555,1510,1701,0,0
352042555,1512,1700,0,0
352044555,1511,1705,0,0
352046555,1512,1696,0,0
352048555,1508,1705,0,0
352050555,1512,1697,0,0
352052555,1512,1704,0,0
352054555,1510,1709,0,0
352056555,1508,1709,0,0
352058555,1511,1701,0,0
352060555,1512,1701,0,0
352062555,1516,1705,0,0
352064555,1512,1698,0,0
352066555,1512,1706,0,0
352068555,1512,1701,0,0
352070555,1511,1704,0,0
352072555,1511,1704,0,0
352074555,1506,1704,0,0
352076555,1512,1709,0,0
352078555,1507,1705,0,0
352080555,1512,1705,0,0
352082555,1512,1712,0,0
352084555,1512,1712,0,0
352086555,1506,1706,0,0
352088555,1510,1699,0,0
352090555,1512,1700,0,0
352092555,1505,1712,0,0
352094555,1508,1701,0,0
352096555,1513,1713,0,0
352098555,1508,1706,0,0
352100555,1508,1701,0,0
352102555,1512,1709,0,0
352104555,1508,1700,0,0
352106555,1510,1707,0,0
352108555,1508,1709,0,0
352110555,1508,1697,0,0
352112555,1509,1700,0,0
352114555,1508,1703,0,0
352116555,1512,1704,0,0
352118555,1512,1707,0,0
352120555,1508,1701,0,0
352122555,1510,1710,0,0
352124555,1510,1706,0,0
352126555,1512,1702,0,0
352128555,1512,1697,0,0
352130555,1509,1709,0,0
352132555,1508,1709,0,0
352134555,1512,1696,0,0
352136555,1511,1704,0,0
352138555,1512,1702,0,0
352140555,1512,1709,0,0
352142555,1508,1706,0,0
352144555,1512,1704,0,0
352146555,1510,1704,0,0
352148555,1508,1704,0,0
352150555,1507,1707,0,0
352152555,1510,1707,0,0
352154555,1512,1702,0,0
352156555,1511,1706,0,0
352158555,1509,1704,0,0
352160555,1512,1702,0,0
352162555,1513,1707,0,0
352164555,1512,1705,0,0
352166555,1512,1701,0,0
352168555,1508,1703,0,0
352170555,1512,1706,0,0
352172555,1508,1700,0,0
352174555,1512,1706,0,0
352176555,1512,1701,0,0
352178555,1512,1703,0,0
352180555,1513,1704,0,0
352182555,1510,1702,0,0
352184555,1512,1705,0,0
352186555,1512,1704,0,0
352188555,1512,1713,0,0
352190555,1512,1702,0,0
352192555,1510,1709,0,0
352194555,1511,1702,0,0
352196555,1512,1708,0,0
352198555,1511,1704,0,0
352200555,1516,1700,0,0
352202555,1512,1705,0,0
352204555,1510,1702,0,0
352206555,1512,1702,0,0
352208555,1512,1713,0,0
352210555,1513,1707,0,0
352212555,1511,1704,0,0
352214555,1512,1703,0,0
352216555,1509,1709,0,0
352218555,1511,1710,0,0
352220555,1512,1707,0,0
352222555,1512,1705,0,0
352224555,1508,1701,0,0
352226555,1512,1707,0,0
352228555,1512,1709,0,0
352230555,1512,1704,0,0
352232555,1508,1703,0,0
352234555,1511,1712,0,0
352236555,1512,1703,0,0
352238555,1512,1709,0,0
352240555,1512,1704,0,0
352242555,1511,1704,0,0
352244555,1510,1709,0,0
352246555,1508,1703,0,0
352248555,1512,1704,0,0
352250555,1512,1702,0,0
352252555,1512,1704,0,0
352254555,1510,1702,0,0
352256555,1507,1707,0,0
352258555,1512,1712,0,0
352260555,1512,1707,0,0
352262555,1512,1694,0,0
352264555,1512,1704,0,0
352266555,1508,1700,0,0
352268555,1511,1706,0,0
352270555,1512,1705,0,0
352272555,1512,1697,0,0
352274555,1513,1706,0,0
352276555,1512,1701,0,0
352278555,1510,1702,0,0
352280555,1511,1703,0,0
352282555,1511,1709,0,0
352284555,1512,1703,255,1
352286555,1494,1653,255,1
352288555,1484,1615,255,1
352290555,1461,1577,255,1
352292555,1454,1536,255,1
352294555,1443,1491,255,1
352296555,1430,1457,255,1
352298555,1419,1420,255,1
352300555,1410,1389,255,0
352302555,1400,1356,255,0
352304555,1389,1324,255,0
352306555,1371,1295,255,0
352308555,1368,1282,255,0
352310555,1359,1259,255,0
352312555,1352,1235,255,0
352314555,1351,1218,255,0
352316555,1344,1203,255,0
352318555,1335,1179,255,0
352320555,1328,1171,255,0
352322555,1327,1155,255,0
352324555,1323,1144,255,0
352326555,1320,1128,255,0
352328555,1315,1118,255,0
352330555,1312,1111,255,0
352332555,1308,1103,255,0
