T_US,HALL_INF_MV,HALL_SUP_MV,PWM,SYNC_PULSE
3991209258,1502,1693,0,0
3991211258,1494,1688,0,0
3991213258,1487,1696,0,0
3991215258,1490,1691,0,0
3991217258,1492,1693,0,0
3991219258,1496,1690,0,0
3991221258,1494,1685,0,0
3991223258,1496,1695,0,0
3991225258,1492,1692,0,0
3991227258,1494,1692,0,0
3991229258,1492,1688,0,0
3991231258,1492,1690,0,0
3991233258,1489,1692,0,0
3991235258,1494,1693,0,0
3991237258,1500,1697,0,0
3991239258,1488,1690,0,0
3991241258,1494,1694,0,0
3991243258,1488,1687,0,0
3991245258,1498,1692,0,0
3991247258,1489,1689,0,0
3991249258,1497,1692,0,0
3991251258,1497,1693,0,0
3991253258,1489,1693,0,0
3991255258,1492,1685,0,0
3991257258,1496,1683,0,0
3991259258,1497,1694,0,0
3991261258,1489,1693,0,0
3991263258,1499,1696,0,0
3991265258,1492,1700,0,0
3991267258,1496,1692,0,0
3991269258,1493,1692,0,0
3991271258,1492,1694,0,0
3991273258,1492,1693,0,0
3991275258,1499,1689,0,0
3991277258,1496,1688,0,0
3991279258,1498,1693,0,0
3991281258,1496,1683,0,0
3991283258,1494,1694,0,0
3991285258,1492,1686,0,0
3991287258,1492,1692,0,0
3991289258,1495,1694,0,0
3991291258,1488,1693,0,0
3991293258,1495,1695,0,0
3991295258,1491,1693,0,0
3991297258,1497,1689,0,0
3991299258,1491,1692,0,0
3991301258,1497,1685,0,0
3991303258,1494,1691,0,0
3991305258,1504,1688,0,0
3991307258,1487,1690,0,0
3991309258,1491,1689,0,0
3991311258,1492,1694,0,0
3991313258,1494,1694,0,0
3991315258,1495,1691,0,0
3991317258,1492,1693,0,0
3991319258,1488,1689,0,0
3991321258,1500,1692,0,0
3991323258,1489,1693,0,0
3991325258,1488,1685,0,0
3991327258,1499,1697,0,0
3991329258,1485,1692,0,0
3991331258,1496,1691,0,0
3991333258,1492,1692,0,0
3991335258,1496,1692,0,0
3991337258,1488,1692,0,0
3991339258,1495,1693,0,0
3991341258,1489,1696,0,0
3991343258,1496,1685,0,0
3991345258,1491,1691,0,0
3991347258,1492,1693,0,0
3991349258,1492,1693,0,0
3991351258,1489,1692,0,0
3991353258,1498,1690,0,0
3991355258,1494,1692,0,0
3991357258,1497,1694,0,0
3991359258,1488,1692,0,0
3991361258,1496,1692,0,0
3991363258,1488,1689,0,0
