frame,valid,method,confidence,x_center_px,y_center_px,bbox_x_px,bbox_y_px,bbox_w_px,bbox_h_px,area_px,fill_ratio,circularity,mean_gray,y_top_blob_px,y_top_subpx,x_top_blob_px,top_columns_used,topo_ruler_mm,top_valid,top_reason,y_top_subpx_median,topo_ruler_mm_median,x_center_px_median,y_center_px_median,ruler_ok,ruler_reason,ruler_roi_x_px,ruler_roi_y_px,ruler_roi_w_px,ruler_roi_h_px,ruler_top_y_px,ruler_zero_y_px,ruler_top_x_px,ruler_zero_x_px,ruler_height_mm,px_per_mm,mm_per_px,ruler_tick_count,ruler_height_mm_config,video_width_px,video_height_px,sync_red_area_px,sync_red_centroid_x_px,sync_red_centroid_y_px,sync_raw_score,sync_score,sync_pulse,sync_event,sync_rising_edge,sync_falling_edge,sync_rising_frame,sync_falling_frame,sync_pulse_width_frames,time_video_ms,time_real_ms,frame_sync,time_sync_ms,time_from_sync_fall_ms,fps_playback,fps_capture,metadata_time_source,metadata_time_confidence,time_scale_detected,sync_pulse_width_ms
35,True,dark_blob,0.5993458278246533,257.45838959836414,263.40805329423716,146.0,178.0,162.0,157.0,12959.5,0.5095344814028466,0.26314687482080346,41.47332030662859,179.0,178.5074297784036,244.5,147,15.538559442087255,True,OK,178.5074297784036,15.538559442087255,257.45838959836414,263.37662120861904,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2520.0,53.37559523809524,128.3780423280423,1415.485748938751,0.2254995781248402,0,LOW,0,0,114,186,72,1183.3128777964728,97.22222222222223,-79,-219.44444444444443,-419.44444444444446,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
36,True,dark_blob,0.5998629228486192,257.4008398181678,263.37662120861904,146.0,178.0,162.0,157.0,12979.0,0.5103011716599827,0.26315078394919056,41.44101755965781,179.0,178.5074297784036,244.5,147,15.538559442087255,True,OK,178.5074297784036,15.538559442087255,257.45835743575896,263.37662120861904,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2521.5,53.39606054597131,128.3800647762575,1415.7650718455322,0.22585902634577404,0,LOW,0,0,114,186,72,1217.1218171620862,100.0,-78,-216.66666666666669,-416.6666666666667,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
37,True,dark_blob,0.5985996383951104,257.42947828321763,263.36924955024415,145.0,178.0,163.0,157.0,12970.0,0.5068188034856004,0.2603163292748289,41.45483895187326,179.0,178.5074297784036,244.5,147,15.538559442087255,True,OK,178.5074297784036,15.538559442087255,257.45828999910117,263.36924955024415,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2521.5,53.39606054597131,128.3800647762575,1417.8634912438256,0.2285593889052978,0,LOW,0,0,114,186,72,1250.9307565277,102.77777777777777,-77,-213.88888888888889,-413.88888888888886,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
38,True,dark_blob,0.5994760427182564,257.5267572295976,263.2618992487393,146.0,178.0,162.0,157.0,12956.0,0.509396870331053,0.2643508480425966,41.43726978876945,179.0,178.48680408738548,244.5,146,15.53995597324994,True,OK,178.48680408738548,15.53995597324994,257.42947828321763,263.2618992487393,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2521.5,53.39606054597131,128.3800647762575,1418.2861944319714,0.2291033468309577,0,LOW,0,0,114,186,72,1284.7396958933132,105.55555555555556,-76,-211.11111111111111,-411.1111111111111,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
39,True,dark_blob,0.5998999444237219,257.4251328660556,263.0652134843,146.0,178.0,162.0,157.0,12983.0,0.5104584414563184,0.26222187608692943,41.411716171617165,179.0,178.48680408738548,244.5,144,15.53995597324994,True,OK,178.48680408738548,15.53995597324994,257.42947828321763,263.2618992487393,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2520.0,53.415079365079364,128.36765873015872,1416.802139037433,0.22719358197321304,0,LOW,0,0,114,186,72,1318.5486352589269,108.33333333333334,-75,-208.33333333333334,-408.3333333333333,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
40,True,dark_blob,0.6001489976264032,257.45828999910117,263.0528099842071,146.0,178.0,162.0,157.0,12980.5,0.5103601478336085,0.26524656804529206,41.44128461018984,179.0,178.4531007751938,244.5,146,15.542237968346251,True,OK,178.4531007751938,15.542237968346251,257.45828999910117,263.2618992487393,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2527.0,53.49182165941168,128.34388603086663,1428.132988235294,0.2417747476669722,0,LOW,0,0,114,186,72,1352.3575746245403,111.1111111111111,-74,-205.55555555555554,-405.55555555555554,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
41,True,dark_blob,0.6006160646517205,257.34880888273455,263.06040208221145,146.0,178.0,162.0,157.0,12999.0,0.5110875206416607,0.2633266858796904,41.300067430883345,179.0,178.42445652173913,244.5,148,15.544177423007245,True,OK,178.42630778588807,15.544052076997161,257.47709771555657,263.2191477302004,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2521.5,53.412783396126635,128.35270011236696,1431.782503367759,0.24647114631451572,0,LOW,0,0,114,186,72,1386.1665139901538,113.88888888888889,-73,-202.77777777777777,-402.77777777777777,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
42,True,dark_blob,0.5997674614102777,257.4813728894204,263.26274706479944,146.0,178.0,162.0,157.0,12960.5,0.5095737988519304,0.2645104113403565,41.34818878701338,179.0,178.42445652173913,244.5,149,15.544177423007245,True,OK,178.4253787878788,15.544114977904039,257.47709771555657,263.2130936768752,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2527.5,53.42617870095614,128.3267392021101,1434.2617938264414,0.24966163489570933,0,LOW,0,0,114,186,72,1419.9754533557673,116.66666666666667,-72,-200.0,-400.0,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
43,True,dark_blob,0.5998663083526701,257.47709771555657,263.28444341599493,146.0,178.0,162.0,157.0,12964.5,0.5097310686482661,0.2651516180460969,41.386401202103684,179.0,178.42630778588807,244.5,147,15.544052076997161,True,OK,178.42445652173913,15.544177423007245,257.47709771555657,263.2191477302004,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2531.0,53.429474516001584,128.36388779138682,1438.8883844599081,0.25561538853286025,0,LOW,0,0,114,186,72,1453.784392721381,119.44444444444446,-71,-197.22222222222223,-397.2222222222222,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
44,True,dark_blob,0.5993620797591481,257.57256402329057,263.2191477302004,146.0,178.0,162.0,157.0,12938.0,0.5086891562475426,0.26613027690021374,41.38741248212,179.0,178.4253787878788,244.5,146,15.544114977904039,True,OK,178.42445652173913,15.544177423007245,257.47709771555657,263.2228221048166,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2530.5,53.33919515247315,128.35361917934532,1436.3799440840974,0.2523873882202696,0,LOW,0,0,114,186,72,1487.5933320869942,122.22222222222221,-70,-194.44444444444446,-394.44444444444446,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
45,True,dark_blob,0.5998939670062029,257.5048728432204,263.2130936768752,146.0,178.0,162.0,157.0,12963.0,0.5096720924746403,0.2647251252934273,41.32564430084905,179.0,177.96466561348078,244.5,147,15.575309099087239,True,OK,178.00996475877992,15.57224196945761,257.4813728894204,263.2414753761618,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2527.5,53.380547312891515,128.36175403890536,1438.445796559294,0.2550458418554474,0,LOW,0,0,114,186,72,1521.402271452608,125.0,-69,-191.66666666666669,-391.6666666666667,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
46,True,dark_blob,0.5999630782291601,257.42476762697066,263.2414753761618,146.0,178.0,162.0,157.0,12982.0,0.5104191240072344,0.26321161010664695,41.42891439717908,179.0,178.00996475877992,244.5,147,15.57224196945761,True,OK,178.00396181300943,15.57264841891082,257.5048728432204,263.2414753761618,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2527.5,53.380547312891515,128.36175403890536,1436.9586544061647,0.25313210478540976,0,LOW,0,0,114,186,72,1555.2112108182214,127.77777777777777,-68,-188.88888888888889,-388.8888888888889,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
47,True,dark_blob,0.5999073766230598,257.4716234108467,263.2228221048166,146.0,178.0,162.0,157.0,12965.5,0.50977038609735,0.26494005518707286,41.36343149038462,178.82,178.00396181300943,244.5,148,15.57264841891082,True,OK,177.96466561348078,15.575309099087239,257.5576066527638,263.2414753761618,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2529.0,53.39976275207592,128.36496638987742,1438.2117221612666,0.2547446219272051,0,LOW,0,0,114,186,72,1589.0201501838349,130.55555555555557,-67,-186.11111111111111,-386.11111111111114,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
48,True,dark_blob,0.5978689177941667,257.6235589941973,263.37996131528047,145.0,178.0,163.0,157.0,12925.0,0.5050603727873081,0.2615996377167909,41.366656621967756,178.0,177.9075428969602,243.5,145,15.579176783018319,True,OK,177.96466561348078,15.575309099087239,257.5048728432204,263.37996131528047,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2529.0,53.39976275207592,128.36496638987742,1437.0564880539198,0.25325800255383224,0,LOW,0,0,114,186,72,1622.8290895494483,133.33333333333334,-66,-183.33333333333331,-383.33333333333337,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
49,True,dark_blob,0.5980848801979737,257.58364259574245,263.4436369259316,145.0,178.0,163.0,157.0,12934.0,0.5054120589269665,0.26178179615108377,41.37514115787096,178.0,177.92051045510453,243.5,145,15.578298771268964,True,OK,178.00396181300943,15.57264841891082,257.4716234108467,263.4436369259316,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2529.0,53.39976275207592,128.36496638987742,1439.1706419758616,0.25597861317176934,0,LOW,0,0,114,186,72,1656.638028915062,136.1111111111111,-65,-180.55555555555554,-380.55555555555554,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
50,True,dark_blob,0.5993306844273207,257.5576066527638,263.48304626554415,146.0,178.0,162.0,157.0,12947.0,0.5090430132892978,0.2639363528222111,41.37600601729974,178.0,177.9267365087444,243.5,145,15.577877215553764,True,OK,178.00396181300943,15.57264841891082,257.4716234108467,263.48304626554415,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2528.0,53.41257911392405,128.35700158227849,1439.6175320699492,0.2565536961505474,0,LOW,0,0,114,186,72,1690.4469682806753,138.88888888888889,-64,-177.77777777777777,-377.77777777777777,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
51,True,dark_blob,0.5994179007720712,257.4411167643129,263.533251104944,146.0,178.0,162.0,157.0,12972.0,0.5100259495163953,0.2585050920806577,41.293724665966074,179.0,178.01535682023484,244.5,146,15.571876881963265,True,OK,177.96440936514466,15.575326449234996,257.4411167643129,263.48304626554415,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2524.5,53.40192777447679,128.35208292071036,1439.7083492184524,0.25667056469826494,0,LOW,0,0,114,186,72,1724.255907646289,141.66666666666666,-63,-175.0,-375.0,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
52,True,dark_blob,0.6125352889251052,256.13125391456845,264.49729425028187,146.0,178.0,162.0,157.0,13305.0,0.5231186600613352,0.3133176228314671,41.95942475603493,179.0,178.49510831586304,244.5,147,15.539393707780107,True,OK,178.00306389941727,15.572709215143622,257.19086145194274,263.48304626554415,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2525.5,53.38909786840889,128.35530917970038,1438.56159246473,0.2551948544540918,0,LOW,0,0,114,186,72,1758.0648470119024,144.44444444444443,-62,-172.22222222222223,-372.22222222222223,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
53,True,dark_blob,0.6127583591657395,256.10289533966727,264.5034486211774,146.0,178.0,162.0,157.0,13314.5,0.5234921758276323,0.3130390847261716,41.941124715888265,179.0,178.50721153846155,244.5,147,15.538574218749998,True,OK,178.00306389941727,15.572709215143622,257.16796924884426,263.48304626554415,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2527.0,53.37119113573407,128.36802532647408,1440.5683764705882,0.2577772955041879,0,LOW,0,0,114,186,72,1791.8737863775161,147.22222222222223,-61,-169.44444444444446,-369.44444444444446,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
54,True,dark_blob,0.6009281375531275,257.1115280064321,263.308472759294,146.0,178.0,162.0,157.0,13059.5,0.513466226311237,0.2569564839162841,41.480575646857055,179.0,177.96440936514466,244.5,147,15.575326449234996,True,OK,178.00306389941727,15.572709215143622,257.16796924884426,263.308472759294,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2530.0,53.392885375494075,128.39268774703558,1442.2744202703911,0.2599727273638258,0,LOW,0,0,114,186,72,1825.6827257431294,150.0,-60,-166.66666666666666,-366.66666666666663,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
55,True,dark_blob,0.5997823262350443,257.19086145194274,263.2640465235174,145.0,178.0,163.0,157.0,13040.0,0.5095541401273885,0.25619708540431874,41.4316009557945,179.0,178.00306389941727,244.5,147,15.572709215143622,True,OK,178.00306389941727,15.572709215143622,257.16796924884426,263.2640465235174,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2528.0,53.388449367088604,128.40961234177215,1439.9327628690473,0.2569593526404682,0,LOW,0,0,114,186,72,1859.491665108743,152.7777777777778,-59,-163.88888888888889,-363.88888888888886,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
56,True,dark_blob,0.600956554255736,257.16796924884426,263.21790156565265,146.0,178.0,162.0,157.0,13051.0,0.5131320279940238,0.2595376003225271,41.524587717334526,179.0,177.9525267454955,244.5,147,15.576131001607074,True,OK,178.00306389941727,15.572709215143622,257.19086145194274,263.2640465235174,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2521.0,53.39289964299881,128.34814227158535,1438.1114496332887,0.25461558567233594,0,LOW,0,0,114,186,72,1893.3006044743565,155.55555555555557,-58,-161.11111111111111,-361.1111111111111,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
57,True,dark_blob,0.6008061468689434,257.23589901005295,263.08075614560147,146.0,178.0,162.0,157.0,13031.0,0.5123456790123457,0.26131394450398954,41.469023241910165,179.0,177.93396995161703,244.5,146,15.577387451192596,True,OK,178.00306389941727,15.572709215143622,257.19086145194274,263.2640465235174,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2521.0,53.39289964299881,128.34814227158535,1438.0888093099836,0.2545864508476016,0,LOW,0,0,114,186,72,1927.10954383997,158.33333333333331,-57,-158.33333333333331,-358.3333333333333,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
58,True,dark_blob,0.6001748424963131,257.31904999807847,263.0732869605319,146.0,178.0,162.0,157.0,13010.5,0.5115396713061257,0.26074298539419705,41.51347305389221,179.0,178.42483817655972,244.5,146,15.544151581795434,True,OK,178.4193882752761,15.54452058552818,257.19086145194274,263.2640465235174,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2521.5,53.387798268226575,128.3576574790138,1438.323080377189,0.2548879238606587,0,LOW,0,0,114,186,72,1960.9184832055835,161.11111111111111,-56,-155.55555555555557,-355.55555555555554,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
59,True,dark_blob,0.599173252521525,257.47987807230777,263.2863371532199,146.0,178.0,162.0,157.0,12958.5,0.5094951639537627,0.2615660945373164,41.45171714135417,179.0,178.4275520077407,244.5,145,15.543967832809223,True,OK,178.4193882752761,15.54452058552818,257.16796924884426,263.2863371532199,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2521.5,53.387798268226575,128.3576574790138,1438.2438235294117,0.2547859317495975,0,LOW,0,0,114,186,72,1994.7274225711972,163.88888888888889,-55,-152.7777777777778,-352.7777777777778,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
60,True,dark_blob,0.6111771498157044,256.1698758931929,264.2887802431992,146.0,178.0,162.0,157.0,13295.0,0.5227254855704961,0.3049658358621139,42.02451736034647,179.0,178.42406117247236,244.5,147,15.544204191447182,True,OK,178.4193882752761,15.54452058552818,257.23589901005295,263.2863371532199,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2519.5,53.361910431964006,128.35337699278958,1438.9726901990743,0.2557238778376115,0,LOW,0,0,114,186,72,2028.5363619368106,166.66666666666666,-54,-150.0,-350.0,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
61,True,dark_blob,0.6109247588284965,256.20474308300396,264.3147625321538,146.0,178.0,162.0,157.0,13282.5,0.5222340174569474,0.30447944252704606,41.9720793534166,179.0,178.4193882752761,244.5,147,15.54452058552818,True,OK,178.4193882752761,15.54452058552818,257.31904999807847,263.2863371532199,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2523.0,53.41101862861672,128.35552913198572,1439.684716206208,0.25664015242630167,0,LOW,0,0,114,186,72,2062.345301302424,169.44444444444446,-53,-147.22222222222223,-347.22222222222223,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
62,True,dark_blob,0.6115586277742515,256.1714364509295,264.3206974790969,146.0,178.0,162.0,157.0,13295.5,0.5227451442950382,0.3071194420081391,41.96512993686683,179.0,178.41931195617144,244.5,147,15.544525752967559,True,OK,178.41931195617144,15.544525752967559,257.352259321947,263.2863371532199,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2521.5,53.336638244431214,128.3697534536321,1440.0120060619668,0.2570613271797003,0,LOW,0,0,114,186,72,2096.1542406680373,172.22222222222223,-52,-144.44444444444443,-344.44444444444446,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
63,True,dark_blob,0.5980622485524938,257.63318248043424,262.8405343029178,146.0,178.0,162.0,157.0,12926.5,0.5082370055830777,0.2566832993388506,41.33260525721172,179.0,178.41919951239333,244.5,142,15.544533366348368,True,OK,178.41931195617144,15.544525752967559,257.352259321947,263.1738600810381,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2521.5,53.336638244431214,128.3697534536321,1441.9330410866635,0.25953342168113497,0,LOW,0,0,114,186,72,2129.963180033651,175.0,-51,-141.66666666666666,-341.6666666666667,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
