frame,valid,method,confidence,x_center_px,y_center_px,bbox_x_px,bbox_y_px,bbox_w_px,bbox_h_px,area_px,fill_ratio,circularity,mean_gray,y_top_blob_px,y_top_subpx,x_top_blob_px,top_columns_used,topo_ruler_mm,bbox_aspect,mask_threshold,q_dark,fracao_bbox_a_direita_da_regua,limite_regua_x_px,topo_ruler_mm_estimado,topo_score,valid_ball_candidate,top_valid,top_reason,problema_frame,componentes_encontrados_na_mascara,componentes_rejeitados,candidatos_aceitos_no_frame,threshold_usado,percentil_escuro_q,historical_x_center_median_px,historical_x_margin_px,outside_historical_region,valid_ball,y_top_subpx_median,topo_ruler_mm_median,x_center_px_median,y_center_px_median,ruler_ok,ruler_reason,ruler_detection_mode,ruler_roi_x_px,ruler_roi_y_px,ruler_roi_w_px,ruler_roi_h_px,ruler_top_y_px,ruler_zero_y_px,ruler_top_x_px,ruler_zero_x_px,ruler_height_mm,px_per_mm,mm_per_px,ruler_tick_count,ruler_green_guide_detected,ruler_green_guide_x_px,ruler_green_guide_y_min_px,ruler_green_guide_y_max_px,ruler_green_guide_bbox_x_px,ruler_green_guide_bbox_y_px,ruler_green_guide_bbox_w_px,ruler_green_guide_bbox_h_px,ruler_green_guide_area_px,ruler_height_mm_config,video_width_px,video_height_px,ball_crop_ymin_ratio,ball_crop_ymax_ratio,ball_min_effective_threshold,reject_giant_border_blobs,ball_min_width_px_config,ball_min_height_px_config,ball_min_area_px_config,ball_max_aspect_ratio_config,physical_gate_enabled,ball_max_bbox_fraction_right_of_ruler_config,ball_ruler_left_margin_px_config,physical_x_mask_enabled,ball_physical_x_cut_margin_px_config,physical_ball_x_limit_px,ball_min_topo_ruler_mm_config,historical_x_gate_enabled_config,sync_red_area_px,sync_red_centroid_x_px,sync_red_centroid_y_px,sync_raw_score,sync_score,sync_pulse,led_on,sync_event,sync_rising_edge,sync_falling_edge,sync_rising_frame,sync_falling_frame,sync_initial_rising_frame,sync_initial_falling_frame,sync_initial_pulse_width_frames,sync_last_rising_frame,sync_last_falling_frame,sync_total_pulses,sync_pulse_index,sync_pulse_start_frame,sync_pulse_end_frame,sync_pulse_width_frames,sync_pulse_is_first,sync_pulse_is_last,time_video_ms,time_real_ms,frame_sync,time_sync_ms,time_from_sync_fall_ms,sync_pulse_start_time_sync_ms,sync_pulse_end_time_sync_ms,sync_pulse_width_ms,fps_playback,fps_capture,metadata_time_source,metadata_time_confidence,time_scale_detected,sync_initial_pulse_width_frames_calc,sync_initial_pulse_width_ms_calc
2106,True,dark_blob,0.5863606015238568,171.40708439001256,277.7949217541906,71.0,195.0,213.0,166.0,16167.0,0.45723740030544713,0.10903327087359548,63.682344514742745,195.0,195.47368421052633,177.0,210,10.920536635706913,1.283132530120482,75.0,72.0,0.0,445.0,10.920536635706913,0.11297274327687724,True,True,OK,OK,10,9,1,75.0,72.0,177.34912951606606,110.0,False,True,195.51754385964912,10.916809998853342,171.42792292014082,277.7754665509331,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71140.1843898864,8775.0,1981,8254.166666666666,8054.166666666667,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2107,True,dark_blob,0.5861193099574786,171.3149311465264,277.7763061529733,71.0,195.0,213.0,166.0,16157.5,0.4569687199502234,0.10874375945001352,63.6745894296805,195.0,195.51754385964912,177.0,210,10.916809998853342,1.283132530120482,75.0,72.0,0.0,445.0,10.916809998853342,0.11275352934431424,True,True,OK,OK,10,9,1,75.0,72.0,177.34912951606606,110.0,False,True,195.47368421052633,10.920536635706913,171.40708439001256,277.7736547630128,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71173.96415455398,8779.166666666666,1982,8258.333333333332,8058.333333333334,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2108,True,dark_blob,0.5859069581471128,171.42792292014082,277.85132686883657,71.0,195.0,213.0,166.0,16191.0,0.4579161717291702,0.10181204797280127,63.71879278528483,195.0,195.51754385964912,177.0,210,10.916809998853342,1.283132530120482,75.0,72.0,0.0,445.0,10.916809998853342,0.11275352934431424,True,True,OK,OK,9,8,1,75.0,72.0,177.34912951606606,110.0,False,True,195.47297297297297,10.92059706765589,171.31856579300657,277.7736547630128,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71207.74391922152,8783.333333333334,1983,8262.5,8062.5,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2109,True,dark_blob,0.5859143166882693,171.29313673863436,277.7607306218959,71.0,195.0,213.0,166.0,16141.5,0.45651620566774137,0.10831875999718703,63.617812313209804,195.0,195.3675,176.5,210,10.92955882352941,1.283132530120482,75.0,72.0,0.0,445.0,10.92955882352941,0.11350346020761236,True,True,OK,OK,10,9,1,75.0,72.0,177.34912951606606,110.0,False,True,195.3675,10.92955882352941,171.31856579300657,277.7659293223454,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71241.52368388909,8787.5,1984,8266.666666666668,8066.666666666666,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2110,True,dark_blob,0.5859008154308462,171.31856579300657,277.7659293223454,71.0,195.0,213.0,166.0,16139.0,0.4564455003111036,0.10852618081321863,63.61911878998027,195.0,195.33454545454543,176.5,211,10.932358882947119,1.283132530120482,75.0,72.0,0.0,445.0,10.932358882947119,0.11366816958512463,True,True,OK,OK,10,9,1,75.0,72.0,177.34912951606606,110.0,False,True,195.33454545454543,10.932358882947119,171.3149311465264,277.7610712518555,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71275.30344855666,8791.666666666666,1985,8270.833333333334,8070.833333333333,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2111,True,dark_blob,0.585777702778714,171.30874452434085,277.68634804529296,71.0,195.0,213.0,166.0,16132.0,0.45624752531251767,0.10874254515660838,63.620933014354065,195.0,195.33238095238096,176.5,211,10.932542794895735,1.283132530120482,75.0,72.0,0.0,445.0,10.932542794895735,0.11367898793504322,True,True,OK,OK,10,9,1,75.0,72.0,177.34912951606606,110.0,False,True,195.33238095238096,10.932542794895735,171.31110904661628,277.7610712518555,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71309.0832132242,8795.833333333332,1986,8275.0,8074.999999999999,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2112,True,dark_blob,0.5859928311935265,171.3404152234867,277.7610712518555,71.0,194.0,213.0,167.0,16168.0,0.45452756458913157,0.10930520173602645,63.65389435989257,195.0,195.2209090909091,176.5,211,10.942014260249554,1.2754491017964071,75.0,72.0,0.0,445.0,10.942014260249554,0.1142361329558561,True,True,OK,OK,9,8,1,75.0,72.0,177.34912951606606,110.0,False,True,195.33238095238096,10.932542794895735,171.31110904661628,277.7610712518555,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71342.86297789178,8800.0,1987,8279.166666666666,8079.166666666668,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2113,True,dark_blob,0.5854865583706963,171.31110904661628,277.7551612370453,71.0,194.0,213.0,167.0,16146.0,0.45390908324196677,0.10883691628350005,63.64838054260787,195.0,195.2209090909091,176.5,211,10.942014260249554,1.2754491017964071,75.0,72.0,0.0,445.0,10.942014260249554,0.1142361329558561,True,True,OK,OK,9,8,1,75.0,72.0,177.34912951606606,110.0,False,True,195.3181818181818,10.933749257278668,171.31856579300657,277.7659293223454,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71376.64274255934,8804.166666666668,1988,8283.333333333334,8083.333333333334,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2114,True,dark_blob,0.5870615920676386,171.30240146578964,277.8251242936108,71.0,195.0,213.0,166.0,16191.5,0.4579303128004978,0.10988048275031596,63.69571437086488,195.0,195.25210758731433,176.5,211,10.939363407613815,1.283132530120482,75.0,72.0,0.0,445.0,10.939363407613815,0.11408020044787147,True,True,OK,OK,9,8,1,75.0,72.0,177.34912951606606,110.0,False,True,195.3181818181818,10.933749257278668,171.31110904661628,277.8251242936108,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71410.4225072269,8808.333333333334,1989,8287.5,8087.5,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2115,True,dark_blob,0.5862259213950999,171.40234330682674,277.8563074352548,71.0,195.0,213.0,166.0,16159.5,0.4570252842355337,0.10862546778256064,63.661431898250434,195.0,195.4090909090909,176.5,211,10.92602495543672,1.283132530120482,75.0,72.0,0.0,445.0,10.92602495543672,0.11329558561392471,True,True,OK,OK,9,8,1,75.0,72.0,177.34912951606606,110.0,False,True,195.3181818181818,10.933749257278668,171.3404152234867,277.8563074352548,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71444.20227189446,8812.5,1990,8291.666666666666,8091.666666666667,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2116,True,dark_blob,0.5849401291549668,171.4032837670384,277.8893948781495,71.0,195.0,213.0,166.0,16140.0,0.4564737824537587,0.10078138618234425,63.65136135657989,195.0,195.3181818181818,177.0,210,10.933749257278668,1.283132530120482,75.0,72.0,0.0,445.0,10.933749257278668,0.1137499563105099,True,True,OK,OK,8,7,1,75.0,72.0,177.34912951606606,110.0,False,True,195.4090909090909,10.92602495543672,171.40234330682674,277.88456723058613,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71477.98203656203,8816.666666666666,1991,8295.833333333332,8095.833333333333,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2117,True,dark_blob,0.5849405265441532,171.3084794867815,277.88456723058613,71.0,195.0,213.0,166.0,16107.5,0.45555461281746706,0.10749293891227181,63.675172207247684,195.0,195.47619047619048,177.0,210,10.920323685029565,1.283132530120482,75.0,73.0,0.0,445.0,10.920323685029565,0.11296021676644502,True,True,OK,OK,9,8,1,75.0,73.0,177.34912951606606,110.0,False,True,195.47619047619048,10.920323685029565,171.4032837670384,277.88456723058613,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71511.7618012296,8820.833333333332,1992,8300.0,8100.0,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2118,True,dark_blob,0.5849158839145548,171.41558011507098,277.907612070036,71.0,195.0,213.0,166.0,16106.0,0.4555121896034844,0.10752094928418657,63.66143524619624,195.0,195.52083333333334,177.0,211,10.916530501089323,1.283132530120482,75.0,73.0,0.0,445.0,10.916530501089323,0.11273708829937193,True,True,OK,OK,9,8,1,75.0,73.0,177.34912951606606,110.0,False,True,195.52083333333334,10.916530501089323,171.41558011507098,277.88456723058613,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71545.54156589715,8825.0,1993,8304.166666666668,8104.166666666666,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2119,True,dark_blob,0.5850645432223468,171.49001478907468,277.8915536802043,71.0,195.0,213.0,166.0,16115.5,0.4557808699587081,0.10730929305377769,63.65076324453756,195.0,195.61111111111111,177.0,211,10.908859840232388,1.283132530120482,75.0,72.0,0.0,445.0,10.908859840232388,0.11228587295484636,True,True,OK,OK,9,8,1,75.0,72.0,177.34912951606606,110.0,False,True,195.55172413793105,10.913905792201936,171.41558011507098,277.88456723058613,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71579.32133056471,8829.166666666668,1994,8308.333333333334,8108.333333333332,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2120,True,dark_blob,0.5853298550185849,171.46189856150792,277.870949074074,71.0,195.0,213.0,166.0,16128.0,0.45613439674189715,0.10779795777906108,63.68030629337162,195.0,195.61111111111111,177.0,211,10.908859840232388,1.283132530120482,75.0,72.0,0.0,445.0,10.908859840232388,0.11228587295484636,True,True,OK,OK,9,8,1,75.0,72.0,177.34912951606606,110.0,False,True,195.55172413793105,10.913905792201936,171.41558011507098,277.88456723058613,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71613.10109523228,8833.333333333334,1995,8312.5,8112.500000000001,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2121,True,dark_blob,0.5856120609293014,171.4932891449338,277.87843027937805,71.0,195.0,213.0,166.0,16143.0,0.4565586288817241,0.10821366992402431,63.71715481171548,195.0,195.63725490196077,177.0,211,10.906638472382417,1.283132530120482,75.0,72.0,0.0,445.0,10.906638472382417,0.11215520425778923,True,True,OK,OK,9,8,1,75.0,72.0,177.34912951606606,110.0,False,True,195.61111111111111,10.908859840232388,171.41558011507098,277.87843027937805,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71646.88085989984,8837.5,1996,8316.666666666666,8116.666666666667,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2122,True,dark_blob,0.5858603667611318,171.28085886034253,277.85616353754943,71.0,195.0,213.0,166.0,16192.0,0.4579444538718253,0.10215670788230784,63.76776997261579,195.0,195.55172413793105,177.0,211,10.913905792201936,1.283132530120482,75.0,72.0,0.0,445.0,10.913905792201936,0.1125826936589374,True,True,OK,OK,8,7,1,75.0,72.0,177.34912951606606,110.0,False,True,195.61111111111111,10.908859840232388,171.38223614816653,277.870949074074,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71680.6606245674,8841.666666666666,1997,8320.833333333332,8120.833333333334,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2123,True,dark_blob,0.5856379694046255,171.28244117525855,277.88884081262614,71.0,195.0,213.0,166.0,16178.0,0.45754850387465357,0.10230845681770977,63.760545757864634,195.0,195.47297297297297,177.0,211,10.92059706765589,1.283132530120482,75.0,73.0,0.0,445.0,10.92059706765589,0.11297629809740532,True,True,OK,OK,8,7,1,75.0,73.0,177.34912951606606,110.0,False,True,195.58333333333334,10.911220043572984,171.28244117525855,277.85616353754943,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71714.44038923497,8845.833333333334,1998,8325.0,8125.0,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2124,True,dark_blob,0.5859271112431851,171.26272451237713,277.8534300859451,71.0,195.0,213.0,166.0,16192.5,0.4579585949431529,0.10265594880483557,63.75388462225397,195.0,195.61111111111111,177.0,211,10.908859840232388,1.283132530120482,75.0,73.0,0.0,445.0,10.908859840232388,0.11228587295484636,True,True,OK,OK,8,7,1,75.0,73.0,177.34912951606606,110.0,False,True,195.58333333333334,10.911220043572984,171.28244117525855,277.8546875969473,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71748.22015390253,8850.0,1999,8329.166666666668,8129.166666666666,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2125,True,dark_blob,0.5852464076391154,171.38223614816653,277.8546875969473,71.0,195.0,213.0,166.0,16117.0,0.45582329317269077,0.1084326723489273,63.66570881226053,195.0,195.52380952380952,177.0,211,10.916277622159974,1.283132530120482,75.0,72.0,0.0,445.0,10.916277622159974,0.11272221306823378,True,True,OK,OK,9,8,1,75.0,72.0,177.34912951606606,110.0,False,True,195.58333333333334,10.911220043572984,171.28244117525855,277.8534300859451,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71781.99991857009,8854.166666666666,2000,8333.333333333334,8133.333333333333,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2126,True,dark_blob,0.5854504589241926,171.2376667285134,277.81365576102417,71.0,195.0,213.0,166.0,16169.0,0.4572939645907574,0.10242171804924936,63.737748897102655,195.0,195.58333333333334,177.0,211,10.911220043572984,1.283132530120482,75.0,73.0,0.0,445.0,10.911220043572984,0.11242470844546962,True,True,OK,OK,8,7,1,75.0,73.0,177.34912951606606,110.0,False,True,195.61111111111111,10.908859840232388,171.358852664123,277.8212448321013,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71815.77968323765,8858.333333333332,2001,8337.5,8137.499999999999,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2127,True,dark_blob,0.5853194401397142,171.51390306516964,277.8212448321013,71.0,195.0,213.0,166.0,16165.5,0.45719497709146445,0.10231442468824352,63.732395206010374,195.0,195.69298245614036,177.0,211,10.901903451439054,1.283132530120482,75.0,72.0,0.0,445.0,10.901903451439054,0.111876673614062,True,True,OK,OK,8,7,1,75.0,72.0,177.34912951606606,110.0,False,True,195.61111111111111,10.908859840232388,171.36208356568972,277.81365576102417,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71849.55944790521,8862.5,2002,8341.666666666666,8141.666666666668,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
2128,True,dark_blob,0.5848549672409711,171.43177067163407,277.734740763738,71.0,195.0,213.0,166.0,16105.0,0.45548390746082923,0.10880181623635685,63.73219100113833,195.0,195.64285714285714,177.0,211,10.906162464985995,1.283132530120482,75.0,73.0,0.0,445.0,10.906162464985995,0.11212720382270558,True,True,OK,OK,9,8,1,75.0,73.0,177.34912951606606,110.0,False,True,195.60292758089366,10.909555172865243,171.36208356568972,277.8004260115188,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,71883.33921257278,8866.666666666668,2003,8345.833333333334,8145.833333333334,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
