frame,decisao,explicacao,confianca_selecionada,topo_ruler_mm,bbox_altura_px,bbox_largura_px,bbox_aspect,area_px,componentes_encontrados_na_mascara,componentes_rejeitados,candidatos_aceitos_no_frame,threshold_usado,percentil_escuro_q
111,candidato_selecionado,OK,0.807536609152236,10.87466878643349,168.0,218.0,1.2976190476190477,28740.5,9,8,1,75.0,73.0
112,candidato_selecionado,OK,0.8075470953949856,10.873317954632833,168.0,218.0,1.2976190476190477,28741.5,9,8,1,75.0,73.0
113,candidato_selecionado,OK,0.8075813003157276,10.872646571066237,168.0,218.0,1.2976190476190477,28743.5,9,8,1,75.0,73.0
114,candidato_selecionado,OK,0.8076110189815371,10.87466878643349,168.0,218.0,1.2976190476190477,28743.5,9,8,1,75.0,73.0
115,candidato_selecionado,OK,0.8078240027917029,10.902030315672366,168.0,218.0,1.2976190476190477,28745.5,9,8,1,75.0,73.0
116,candidato_selecionado,OK,0.8074170870703516,10.886996904024766,168.0,218.0,1.2976190476190477,28739.5,9,8,1,75.0,73.0
117,candidato_selecionado,OK,0.8072890176421883,10.884994553376904,168.0,218.0,1.2976190476190477,28738.5,9,8,1,75.0,73.0
118,candidato_selecionado,OK,0.8071390383314994,10.882189542483658,168.0,218.0,1.2976190476190477,28737.5,9,8,1,75.0,73.0
119,candidato_selecionado,OK,0.8069755396298202,10.856935366739288,168.0,218.0,1.2976190476190477,28738.5,9,8,1,75.0,73.0
120,candidato_selecionado,OK,0.8071655574264897,10.879679144385024,168.0,218.0,1.2976190476190477,28739.5,8,7,1,75.0,73.0
121,candidato_selecionado,OK,0.8071446273696434,10.87699709513435,168.0,218.0,1.2976190476190477,28736.5,8,7,1,75.0,73.0
122,candidato_selecionado,OK,0.8071036940037674,10.87852871645112,168.0,218.0,1.2976190476190477,28734.5,8,7,1,75.0,73.0
123,candidato_selecionado,OK,0.8070693952678984,10.87676107480029,168.0,218.0,1.2976190476190477,28734.5,8,7,1,75.0,73.0
124,candidato_selecionado,OK,0.8074808476090043,10.89089184060721,168.0,218.0,1.2976190476190477,28742.5,8,7,1,75.0,73.0
125,candidato_selecionado,OK,0.8077082477430431,10.89089184060721,168.0,218.0,1.2976190476190477,28741.0,7,6,1,75.0,74.0
126,candidato_selecionado,OK,0.8071909488402776,10.876906318082789,168.0,218.0,1.2976190476190477,28739.5,7,6,1,75.0,74.0
