frame,time_video_s,time_real_s,x_center_px,y_center_px,radius_px,x_left_px,y_top_px,x_right_px,y_bottom_px,confidence,valid,method,fixed_radius_px,y_top_fixed_px,y_bottom_fixed_px,x_left_fixed_px,x_right_fixed_px,mm_per_px,y_top_fixed_ruler_mm,y_center_ruler_mm,y_top_raw_ruler_mm,y_top_fixed_mm_from_ruler_top,y_center_mm_from_ruler_top,z_top_fixed_mm_rel,z_center_mm_rel,roi_x_px,roi_y_px,roi_w_px,roi_h_px,video_fps,time_scale
4916,166.5675184131714,166.5675184131714,190.0,311.0,62.0,128.0,249.0,252.0,373.0,0.592448316208527,True,hough,58.0,253.0,369.0,132.0,248.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4917,166.60140114677864,166.60140114677864,192.0,313.0,60.0,132.0,253.0,252.0,373.0,0.6082200485590057,True,hough,58.0,255.0,371.0,134.0,250.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4918,166.63528388038588,166.63528388038588,132.0,317.0,60.0,72.0,257.0,192.0,377.0,0.6068036993104747,True,hough,58.0,259.0,375.0,74.0,190.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4919,166.6691666139931,166.6691666139931,160.0,302.0,74.0,86.0,228.0,234.0,376.0,0.49916021084017476,True,hough,58.0,244.0,360.0,102.0,218.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4920,166.70304934760034,166.70304934760034,137.0,317.0,62.0,75.0,255.0,199.0,379.0,0.5893627633570905,True,hough,58.0,259.0,375.0,79.0,195.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4921,166.73693208120758,166.73693208120758,137.0,317.0,62.0,75.0,255.0,199.0,379.0,0.589364866636011,True,hough,58.0,259.0,375.0,79.0,195.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4922,166.77081481481483,166.77081481481483,146.0,326.0,74.0,72.0,252.0,220.0,400.0,0.491455526250117,True,hough,58.0,268.0,384.0,88.0,204.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4923,166.80469754842204,166.80469754842204,132.0,316.0,60.0,72.0,256.0,192.0,376.0,0.6074671596631693,True,hough,58.0,258.0,374.0,74.0,190.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4924,166.83858028202928,166.83858028202928,134.0,316.0,62.0,72.0,254.0,196.0,378.0,0.5910934611498466,True,hough,58.0,258.0,374.0,76.0,192.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4925,166.87246301563653,166.87246301563653,170.0,291.0,62.0,108.0,229.0,232.0,353.0,0.5920745686247576,True,hough,58.0,233.0,349.0,112.0,228.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4926,166.90634574924377,166.90634574924377,146.0,326.0,74.0,72.0,252.0,220.0,400.0,0.4914678930592265,True,hough,58.0,268.0,384.0,88.0,204.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4927,166.94022848285098,166.94022848285098,146.0,326.0,74.0,72.0,252.0,220.0,400.0,0.4915133786820803,True,hough,58.0,268.0,384.0,88.0,204.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4928,166.97411121645823,166.97411121645823,136.0,319.0,64.0,72.0,255.0,200.0,383.0,0.5736138462975032,True,hough,58.0,261.0,377.0,78.0,194.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4929,167.00799395006547,167.00799395006547,147.0,319.0,75.0,72.0,244.0,222.0,394.0,0.4871667917467987,True,hough,58.0,261.0,377.0,89.0,205.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4930,167.0418766836727,167.0418766836727,129.0,320.0,58.0,71.0,262.0,187.0,378.0,0.6215799549175873,True,hough,58.0,262.0,378.0,71.0,187.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4931,167.07575941727995,167.07575941727995,136.0,314.0,64.0,72.0,250.0,200.0,378.0,0.5753433845299751,True,hough,58.0,256.0,372.0,78.0,194.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4932,167.10964215088717,167.10964215088717,136.0,314.0,64.0,72.0,250.0,200.0,378.0,0.5755479926705938,True,hough,58.0,256.0,372.0,78.0,194.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4933,167.1435248844944,167.1435248844944,136.0,314.0,64.0,72.0,250.0,200.0,378.0,0.5757333655826933,True,hough,58.0,256.0,372.0,78.0,194.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4934,167.17740761810165,167.17740761810165,136.0,314.0,64.0,72.0,250.0,200.0,378.0,0.5759253994101511,True,hough,58.0,256.0,372.0,78.0,194.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4935,167.2112903517089,167.2112903517089,172.0,295.0,64.0,108.0,231.0,236.0,359.0,0.5784107217503998,True,hough,58.0,237.0,353.0,114.0,230.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4936,167.2451730853161,167.2451730853161,170.0,295.0,64.0,106.0,231.0,234.0,359.0,0.5786372386389571,True,hough,58.0,237.0,353.0,112.0,228.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4937,167.27905581892335,167.27905581892335,129.0,320.0,58.0,71.0,262.0,187.0,378.0,0.6222987837961123,True,hough,58.0,262.0,378.0,71.0,187.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4938,167.3129385525306,167.3129385525306,135.0,317.0,60.0,75.0,257.0,195.0,377.0,0.6057682214290041,True,hough,58.0,259.0,375.0,77.0,193.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4939,167.34682128613784,167.34682128613784,134.0,319.0,59.0,75.0,260.0,193.0,378.0,0.6119979177036481,True,hough,58.0,261.0,377.0,76.0,192.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4940,167.38070401974505,167.38070401974505,138.0,316.0,63.0,75.0,253.0,201.0,379.0,0.5827186523934618,True,hough,58.0,258.0,374.0,80.0,196.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4941,167.4145867533523,167.4145867533523,135.0,317.0,60.0,75.0,257.0,195.0,377.0,0.6059723091319389,True,hough,58.0,259.0,375.0,77.0,193.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4942,167.44846948695954,167.44846948695954,172.0,286.0,56.0,116.0,230.0,228.0,342.0,0.6361276142886678,True,hough,58.0,228.0,344.0,114.0,230.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4943,167.48235222056678,167.48235222056678,136.0,314.0,64.0,72.0,250.0,200.0,378.0,0.5765810504903139,True,hough,58.0,256.0,372.0,78.0,194.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4944,167.516234954174,167.516234954174,136.0,314.0,64.0,72.0,250.0,200.0,378.0,0.5766055850843586,True,hough,58.0,256.0,372.0,78.0,194.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4945,167.55011768778124,167.55011768778124,130.0,320.0,59.0,71.0,261.0,189.0,379.0,0.6146097109777249,True,hough,58.0,262.0,378.0,72.0,188.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4946,167.58400042138848,167.58400042138848,129.0,320.0,58.0,71.0,262.0,187.0,378.0,0.623033251401474,True,hough,58.0,262.0,378.0,71.0,187.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4947,167.61788315499572,167.61788315499572,130.0,321.0,59.0,71.0,262.0,189.0,380.0,0.6138008357919869,True,hough,58.0,263.0,379.0,72.0,188.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4948,167.65176588860294,167.65176588860294,122.0,321.0,51.0,71.0,270.0,173.0,372.0,0.6734502121968017,True,hough,58.0,263.0,379.0,64.0,180.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4949,167.68564862221018,167.68564862221018,130.0,321.0,59.0,71.0,262.0,189.0,380.0,0.6138115825538089,True,hough,58.0,263.0,379.0,72.0,188.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4950,167.71953135581742,167.71953135581742,122.0,321.0,51.0,71.0,270.0,173.0,372.0,0.6737544690396342,True,hough,58.0,263.0,379.0,64.0,180.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4951,167.75341408942467,167.75341408942467,135.0,317.0,60.0,75.0,257.0,195.0,377.0,0.606171177455954,True,hough,58.0,259.0,375.0,77.0,193.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4952,167.78729682303188,167.78729682303188,136.0,314.0,64.0,72.0,250.0,200.0,378.0,0.5768714725021125,True,hough,58.0,256.0,372.0,78.0,194.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4953,167.82117955663912,167.82117955663912,130.0,320.0,59.0,71.0,261.0,189.0,379.0,0.6149263552749564,True,hough,58.0,262.0,378.0,72.0,188.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4954,167.85506229024637,167.85506229024637,128.0,319.0,56.0,72.0,263.0,184.0,375.0,0.6404813595958307,True,hough,58.0,261.0,377.0,70.0,186.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4955,167.8889450238536,167.8889450238536,130.0,321.0,59.0,71.0,262.0,189.0,380.0,0.6142018056732041,True,hough,58.0,263.0,379.0,72.0,188.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4956,167.92282775746082,167.92282775746082,189.0,313.0,63.0,126.0,250.0,252.0,376.0,0.5845401738632077,True,hough,58.0,255.0,371.0,131.0,247.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4957,167.95671049106807,167.95671049106807,134.0,319.0,59.0,75.0,260.0,193.0,378.0,0.6125710221859799,True,hough,58.0,261.0,377.0,76.0,192.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4958,167.9905932246753,167.9905932246753,156.0,307.0,74.0,82.0,233.0,230.0,381.0,0.5006063562732797,True,hough,58.0,249.0,365.0,98.0,214.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4959,168.02447595828255,168.02447595828255,177.0,295.0,79.0,98.0,216.0,256.0,374.0,0.44336405322288375,True,hough,58.0,237.0,353.0,119.0,235.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4960,168.0583586918898,168.0583586918898,192.0,311.0,60.0,132.0,251.0,252.0,371.0,0.6098826421995269,True,hough,58.0,253.0,369.0,134.0,250.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4961,168.092241425497,168.092241425497,189.0,311.0,63.0,126.0,248.0,252.0,374.0,0.584148638946824,True,hough,58.0,253.0,369.0,131.0,247.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4962,168.12612415910425,168.12612415910425,186.0,309.0,66.0,120.0,243.0,252.0,375.0,0.5589246650639919,True,hough,58.0,251.0,367.0,128.0,244.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4963,168.1600068927115,168.1600068927115,158.0,307.0,75.0,83.0,232.0,233.0,382.0,0.4928476509288525,True,hough,58.0,249.0,365.0,100.0,216.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4964,168.19388962631874,168.19388962631874,168.0,293.0,66.0,102.0,227.0,234.0,359.0,0.566538064808443,True,hough,58.0,235.0,351.0,110.0,226.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4965,168.22777235992595,168.22777235992595,132.0,316.0,60.0,72.0,256.0,192.0,376.0,0.6066337677095237,True,hough,58.0,258.0,374.0,74.0,190.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4966,168.2616550935332,168.2616550935332,132.0,316.0,60.0,72.0,256.0,192.0,376.0,0.6065145665610865,True,hough,58.0,258.0,374.0,74.0,190.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4967,168.29553782714044,168.29553782714044,162.0,295.0,71.0,91.0,224.0,233.0,366.0,0.5300420550703615,True,hough,58.0,237.0,353.0,104.0,220.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4968,168.32942056074768,168.32942056074768,168.0,297.0,70.0,98.0,227.0,238.0,367.0,0.5357232439695219,True,hough,58.0,239.0,355.0,110.0,226.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4969,168.3633032943549,168.3633032943549,135.0,315.0,63.0,72.0,252.0,198.0,378.0,0.5836228856438166,True,hough,58.0,257.0,373.0,77.0,193.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4970,168.39718602796214,168.39718602796214,182.0,305.0,53.0,129.0,252.0,235.0,358.0,0.6689050444026354,True,hough,58.0,247.0,363.0,124.0,240.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4971,168.43106876156938,168.43106876156938,155.0,293.0,66.0,89.0,227.0,221.0,359.0,0.580831677667907,True,hough,58.0,235.0,351.0,97.0,213.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4972,168.46495149517662,168.46495149517662,161.0,289.0,70.0,91.0,219.0,231.0,359.0,0.5563538249601305,True,hough,58.0,231.0,347.0,103.0,219.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4973,168.49883422878383,168.49883422878383,184.0,305.0,68.0,116.0,237.0,252.0,373.0,0.5657775749070613,True,hough,58.0,247.0,363.0,126.0,242.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4974,168.53271696239108,168.53271696239108,167.0,283.0,66.0,101.0,217.0,233.0,349.0,0.6240280282113424,True,hough,58.0,225.0,341.0,109.0,225.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4975,168.56659969599832,168.56659969599832,144.0,307.0,71.0,73.0,236.0,215.0,378.0,0.5659975545787084,True,hough,58.0,249.0,365.0,86.0,202.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4976,168.60048242960556,168.60048242960556,152.0,279.0,79.0,73.0,200.0,231.0,358.0,0.5814402120206728,True,hough,58.0,221.0,337.0,94.0,210.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4977,168.63436516321278,168.63436516321278,144.0,280.0,72.0,72.0,208.0,216.0,352.0,0.6703134596443023,True,hough,58.0,222.0,338.0,86.0,202.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4978,168.66824789682002,168.66824789682002,147.0,273.0,75.0,72.0,198.0,222.0,348.0,0.6965112637558117,True,hough,58.0,215.0,331.0,89.0,205.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4979,168.70213063042726,168.70213063042726,158.9076579853533,252.35826179737134,38.44055405893002,120.46710392642328,213.91770773844132,197.34821204428331,290.79881585630136,0.7687521528223767,True,contour,58.0,194.35826179737134,310.35826179737137,100.9076579853533,216.9076579853533,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4980,168.7360133640345,168.7360133640345,148.91170176339668,220.09844204759457,37.70108323714657,111.2106185262501,182.397358810448,186.61278500054325,257.79952528474115,0.7970928722888099,True,contour,58.0,162.09844204759457,278.0984420475946,90.91170176339668,206.91170176339668,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4981,168.76989609764172,168.76989609764172,145.379593559278,207.77418517075705,42.59640190878433,102.78319165049366,165.1777832619727,187.9759954680623,250.3705870795414,0.806054012386699,True,contour,58.0,149.77418517075705,265.77418517075705,87.37959355927799,203.379593559278,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4982,168.80377883124896,168.80377883124896,139.6648139847602,206.61332735694006,44.999348977533394,94.6654650072268,161.61397837940666,184.6641629622936,251.61267633447346,0.8160419083490651,True,contour,58.0,148.61332735694006,264.6133273569401,81.6648139847602,197.6648139847602,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4983,168.8376615648562,168.8376615648562,131.06407980387183,207.73762222785805,45.68919401749814,85.3748857863737,162.04842821035993,176.75327382137,253.42681624535618,0.8180399831683873,True,contour,58.0,149.73762222785805,265.7376222278581,73.06407980387183,189.06407980387183,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4984,168.87154429846345,168.87154429846345,148.0,229.0,58.0,90.0,171.0,206.0,287.0,0.8806660993213562,True,hough,58.0,171.0,287.0,90.0,206.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4985,168.90542703207066,168.90542703207066,131.37210541070925,207.78833753854778,45.86314654700469,85.50895886370456,161.9251909915431,177.23525195771396,253.65148408555245,0.8209267269563321,True,contour,58.0,149.78833753854778,265.7883375385478,73.37210541070925,189.37210541070925,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4986,168.9393097656779,168.9393097656779,132.5201120162933,207.91745870106357,45.7562585621492,86.7638534541441,162.16120013891435,178.27637057844248,253.67371726321278,0.82014243544628,True,contour,58.0,149.91745870106357,265.91745870106354,74.5201120162933,190.5201120162933,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4987,168.97319249928515,168.97319249928515,133.6710090275397,208.17923665866755,45.41373440854635,88.25727461899335,162.7655022501212,179.08474343608606,253.5929710672139,0.8176732254898204,True,contour,58.0,150.17923665866755,266.17923665866755,75.6710090275397,191.6710090275397,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4988,169.0070752328924,169.0070752328924,133.68986632169037,208.54158401609888,45.226975546142896,88.46289077554748,163.314608469956,178.91684186783328,253.76855956224176,0.8171178707767747,True,contour,58.0,150.54158401609888,266.5415840160989,75.68986632169037,191.68986632169037,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4989,169.04095796649963,169.04095796649963,133.29246553750033,208.48101338377325,45.03862547853361,88.25384005896672,163.44238790523963,178.33109101603395,253.51963886230686,0.8182137463928341,True,contour,58.0,150.48101338377325,266.48101338377325,75.29246553750033,191.29246553750033,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4990,169.07484070010685,169.07484070010685,153.0,229.0,62.0,91.0,167.0,215.0,291.0,0.8472943155484836,True,hough,58.0,171.0,287.0,95.0,211.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4991,169.1087234337141,169.1087234337141,132.69479263060487,207.8556966994756,45.860127982338014,86.83466464826685,161.9955687171376,178.55492061294288,253.71582468181361,0.8231278165511846,True,contour,58.0,149.8556966994756,265.85569669947563,74.69479263060487,190.69479263060487,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4992,169.14260616732133,169.14260616732133,132.32662286612756,207.73916217430366,45.62002944214567,86.7065934239819,162.119132732158,177.94665230827323,253.35919161644932,0.8204209550905546,True,contour,58.0,149.73916217430366,265.73916217430366,74.32662286612756,190.32662286612756,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4993,169.17648890092858,169.17648890092858,132.35746111811687,207.61902760263413,45.64317664199289,86.71428447612399,161.97585096064125,178.00063776010975,253.26220424462701,0.821165789148666,True,contour,58.0,149.61902760263413,265.6190276026341,74.35746111811687,190.35746111811687,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4994,169.2103716345358,169.2103716345358,132.2557786401215,207.5644226983859,45.60189859774471,86.65388004237678,161.9625241006412,177.8576772378662,253.1663212961306,0.8190695320492348,True,contour,58.0,149.5644226983859,265.5644226983859,74.25577864012149,190.2557786401215,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4995,169.24425436814303,169.24425436814303,122.0,177.0,60.0,62.0,117.0,182.0,237.0,0.8613034596185309,True,hough,58.0,119.0,235.0,64.0,180.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4996,169.27813710175027,169.27813710175027,132.91537720342345,208.25471858527462,45.2840140996676,87.63136310375585,162.97070448560703,178.19939130309103,253.5387326849422,0.8199997308027203,True,contour,58.0,150.25471858527462,266.25471858527465,74.91537720342345,190.91537720342345,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4997,169.31201983535752,169.31201983535752,132.0,230.0,64.0,68.0,166.0,196.0,294.0,0.8335805970217562,True,hough,58.0,172.0,288.0,74.0,190.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4998,169.34590256896473,169.34590256896473,133.04163820582875,208.4557718579235,45.23338100663806,87.80825719919068,163.22239085128544,178.27501921246682,253.68915286456158,0.8156291150078522,True,contour,58.0,150.4557718579235,266.45577185792354,75.04163820582875,191.04163820582875,,,,,,,,,7,24,517,435,29.513557305967915,1.0
4999,169.37978530257197,169.37978530257197,136.0,230.0,62.0,74.0,168.0,198.0,292.0,0.8507647460886625,True,hough,58.0,172.0,288.0,78.0,194.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5000,169.41366803617922,169.41366803617922,161.0,229.0,63.0,98.0,166.0,224.0,292.0,0.8335580870993284,True,hough,58.0,171.0,287.0,103.0,219.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5001,169.44755076978646,169.44755076978646,162.0,185.0,64.0,98.0,121.0,226.0,249.0,0.8226409064330023,True,hough,58.0,127.0,243.0,104.0,220.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5002,169.48143350339367,169.48143350339367,133.03330797193337,207.9717079493899,45.57669401749814,87.45661395443523,162.39501393189175,178.6100019894315,253.54840196688804,0.823486611651082,True,contour,58.0,149.9717079493899,265.9717079493899,75.03330797193337,191.03330797193337,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5003,169.51531623700092,169.51531623700092,149.0,227.0,64.0,85.0,163.0,213.0,291.0,0.8325227834038169,True,hough,58.0,169.0,285.0,91.0,207.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5004,169.54919897060816,169.54919897060816,133.179435427354,207.96936058083142,45.75165265060039,87.42778277675362,162.21770793023103,178.9310880779544,253.7210132314318,0.8237925937781868,True,contour,58.0,149.96936058083142,265.96936058083145,75.17943542735401,191.179435427354,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5005,169.5830817042154,169.5830817042154,133.20759536784743,208.23941303360579,45.49079860672424,87.71679676112319,162.74861442688155,178.69839397457167,253.73021164033003,0.8214669079843495,True,contour,58.0,150.23941303360579,266.2394130336058,75.20759536784743,191.20759536784743,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5006,169.61696443782262,169.61696443782262,134.06678004535146,208.3391156462585,45.39449084462848,88.67228920072299,162.94462480163003,179.46127088997994,253.73360649088698,0.819502897908352,True,contour,58.0,150.3391156462585,266.3391156462585,76.06678004535146,192.06678004535146,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5007,169.65084717142986,169.65084717142986,134.3044431161586,208.3660376284405,45.34486724349347,88.95957587266514,163.02117038494703,179.64931035965208,253.71090487193396,0.8175214345957174,True,contour,58.0,150.3660376284405,266.3660376284405,76.30444311615861,192.3044431161586,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5008,169.6847299050371,169.6847299050371,134.27617646210217,208.32260019042673,45.1841453079405,89.09203115416167,163.13845488248623,179.46032177004267,253.50674549836722,0.8198338170926069,True,contour,58.0,150.32260019042673,266.3226001904267,76.27617646210217,192.27617646210217,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5009,169.71861263864434,169.71861263864434,134.91613715724998,208.21183238880303,45.166379541536266,89.74975761571372,163.04545284726677,180.08251669878624,253.3782119303393,0.8192647629456259,True,contour,58.0,150.21183238880303,266.21183238880303,76.91613715724998,192.91613715724998,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5010,169.75249537225156,169.75249537225156,134.7041588439438,207.9615975422427,45.35196267686369,89.3521961670801,162.609634865379,180.0561215208075,253.31356021910642,0.8233647337578917,True,contour,58.0,149.9615975422427,265.9615975422427,76.70415884394379,192.7041588439438,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5011,169.7863781058588,169.7863781058588,134.4905430313342,207.8092726499362,45.50193195420358,88.98861107713063,162.30734069573262,179.99247498553777,253.31120460413976,0.8220243453789962,True,contour,58.0,149.8092726499362,265.8092726499362,76.4905430313342,192.4905430313342,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5012,169.82026083946604,169.82026083946604,134.70609929078012,207.83336170212766,45.271871987762374,89.43422730301774,162.56148971436528,179.9779712785425,253.10523368989004,0.8203012182193997,True,contour,58.0,149.83336170212766,265.83336170212766,76.70609929078012,192.70609929078012,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5013,169.8541435730733,169.8541435730733,134.61091664532285,207.94581519109818,45.23439472650476,89.37652191881809,162.7114204645934,179.84531137182762,253.18020991760295,0.8193686892874992,True,contour,58.0,149.94581519109818,265.9458151910982,76.61091664532285,192.61091664532285,,,,,,,,,7,24,517,435,29.513557305967915,1.0
