Kp,Ki,Kd,source,J,stable,accepted,Ts,ess,overshoot_pct,opposite_pct,peak_abs_pct,max_abs_delta_u,u_min_seen,u_max_seen,saturated,poles,zeros
2373.7182283699312,2947.22519891231,842.559987152912,refined,67436.48707691043,True,False,6.325265053010602,2.7219770998032113e-06,88.34026651748017,0.0,188.34026651748016,107.06647014241591,-71.52570735587537,121.59594356357239,True,(-15.792308509826523+187.25373541380316j); (-15.792308509826523-187.25373541380316j); (-0.577691490173476+1.8339640107839354j); (-0.577691490173476-1.8339640107839354j),(-1.4086345569239196+1.2303210044230009j); (-1.4086345569239196-1.2303210044230009j)
2373.7182283699312,4747.436456739863,842.559987152912,refined,67446.61855716223,True,False,6.12122424484897,2.3907620407457274e-06,88.3506875474325,0.0,188.3506875474325,107.05694876212564,-71.51982717638349,121.58642218328212,True,(-15.793282834611095+187.24778050121742j); (-15.793282834611095-187.24778050121742j); (-0.5767171653889003+2.371328243599293j); (-0.5767171653889003-2.371328243599293j),(-1.4086345569239196+1.9105724044734427j); (-1.4086345569239196-1.9105724044734427j)
2373.7182283699312,4817.462419994982,842.559987152912,refined,67446.64395068299,True,False,6.085217043408682,2.5101049310716998e-06,88.35109291064138,0.0,188.3510929106414,107.0565783366785,-71.5195982928842,121.58605175783498,True,(-15.793320742057361+187.24754884445485j); (-15.793320742057361-187.24754884445485j); (-0.5766792579426554+2.3897919699596106j); (-0.5766792579426554-2.3897919699596106j),(-1.4086345569239196+1.9322002653592487j); (-1.4086345569239196-1.9322002653592487j)
2373.7182283699312,1186.8591141849656,842.559987152912,refined,67446.87571099808,True,False,7.563512702540508,5.1356042144168595e-06,88.33007605618332,0.0,188.33007605618332,107.07577811531418,-71.53145011962293,121.60525153647066,True,(-15.79135610592996+187.25955765561127j); (-15.79135610592996-187.25955765561127j); (-0.5786438940700303+1.0742150312240275j); (-0.5786438940700303-1.0742150312240275j),-2.167328670540421; -0.6499404433074188
2373.7182283699312,1169.6070952851471,842.559987152912,refined,67447.56338354354,True,False,7.599519903980796,4.879470739474912e-06,88.32997618674365,0.0,188.32997618674366,107.07586932268988,-71.53150636457677,121.60534274384636,True,(-15.791346773877418+187.2596147107662j); (-15.791346773877418-187.2596147107662j); (-0.5786532261225649+1.064089165667022j); (-0.5786532261225649-1.064089165667022j),-2.180704808847713; -0.636564305000127
2373.7182283699312,7536.085625581044,842.559987152912,refined,67462.80574541823,True,False,5.803160632126425,1.8839776720158772e-06,88.36683025235797,0.0,188.36683025235797,107.042194058954,-71.51070353531209,121.57166748011048,True,(-15.79479285614866+187.23855416732226j); (-15.79479285614866-187.23855416732226j); (-0.5752071438513489+3.020644442138251j); (-0.5752071438513489-3.020644442138251j),(-1.4086345569239196+2.6381850949163734j); (-1.4086345569239196-2.6381850949163734j)
2373.7182283699312,7647.244913317298,842.559987152912,refined,67463.22258325169,True,False,5.769153830766153,1.966433071998782e-06,88.36747371773814,0.0,188.36747371773814,107.04160577971383,-71.51033948065263,121.57107920087032,True,(-15.794853065936636+187.23818634868303j); (-15.794853065936636-187.23818634868303j); (-0.5751469340633812+3.0436598223664624j); (-0.5751469340633812-3.0436598223664624j),(-1.4086345569239194+2.663071724309166j); (-1.4086345569239194-2.663071724309166j)
2373.7182283699312,11962.790249769769,842.559987152912,refined,67490.65493006667,True,False,5.3970794158831765,3.9964503386886834e-07,88.39245475910174,0.0,188.39245475910172,107.0187588506774,-71.49618357020378,121.54823227183388,True,(-15.797191681005742+187.22390385227843j); (-15.797191681005742-187.22390385227843j); (-0.5728083189942699+3.8318814670717973j); (-0.5728083189942699-3.8318814670717973j),(-1.40863455692392+3.4948383831104444j); (-1.40863455692392-3.4948383831104444j)
2373.7182283699312,12139.244620058345,842.559987152912,gain_logspace,67491.64365593159,True,False,5.36507301460292,2.425781663582295e-08,88.39347617504212,0.0,188.3934761750421,107.01782434668365,-71.49560384107399,121.54729776784013,True,(-15.7972873475717+187.22331975858455j); (-15.7972873475717-187.22331975858455j); (-0.5727126524283104+3.8606917497932938j); (-0.5727126524283104-3.8606917497932938j),(-1.4086345569239196+3.5246732900620437j); (-1.4086345569239196-3.5246732900620437j)
2373.7182283699312,12318.301739717584,842.559987152912,refined,67492.64840146527,True,False,5.331066213242648,4.4177623096525176e-07,88.39451265626478,0.0,188.39451265626477,107.01687603145032,-71.49501548677202,121.5463494526068,True,(-15.797384428867716+187.22272704052986j); (-15.797384428867716-187.22272704052986j); (-0.5726155711323043+3.8897092154942747j); (-0.5726155711323043-3.8897092154942747j),(-1.4086345569239196+3.554692303998205j); (-1.4086345569239196-3.554692303998205j)
1774.7683298777856,124160.70128661471,842.559987152912,refined,67535.46017928152,True,False,9.987997599519904,5.367579895508828e-07,88.4860297590208,0.0,188.4860297590208,105.55590862551256,-69.80726048109292,120.08538204666904,True,(-16.237737088508243+186.882282817991j); (-16.237737088508243-186.882282817991j); (-0.13226291149174563+12.501523221503483j); (-0.13226291149174563-12.501523221503483j),(-1.0531999839411383+12.09347054155431j); (-1.0531999839411383-12.09347054155431j)
2373.7182283699312,19269.849679979914,842.559987152912,refined,67539.84952680768,True,False,4.900980196039208,6.337671670873356e-07,88.4347513613498,0.0,188.43475136134978,106.98003845347574,-71.47211608733295,121.50951187463222,True,(-15.8011562464314+187.19970903033436j); (-15.8011562464314-187.19970903033436j); (-0.5688437535685824+4.884994962782502j); (-0.5688437535685824-4.884994962782502j),(-1.40863455692392+4.570158138040535j); (-1.40863455692392-4.570158138040535j)
