frame,rank,x_center_px,y_center_px,bbox_x_px,bbox_y_px,bbox_w_px,bbox_h_px,bbox_aspect,area_px,fill_ratio,circularity,mean_gray,confidence,method,mask_threshold,q_dark,fracao_bbox_a_direita_da_regua,limite_regua_x_px,topo_ruler_mm_estimado,topo_score,valid_ball_candidate,top_valid,top_reason,y_top_blob_px,y_top_subpx,x_top_blob_px,top_columns_used
63,0,196.26744998412195,327.3542076849794,93.0,228.0,231.0,185.0,1.2486486486486486,31490.0,0.7368667368667369,0.6928211885030904,48.32171590194846,0.8644661948230417,dark_blob,75.0,38.0,0.0,455.0,13.715903735124309,0.2774061020661358,True,True,OK,229.0,228.96859903381642,189.0,228
64,0,196.3277342054848,327.34118163824763,93.0,228.0,232.0,185.0,1.2540540540540541,31493.0,0.7337604846225536,0.6868508065538054,48.303208371303775,0.8631085199461368,dark_blob,75.0,38.0,0.0,455.0,13.716911764705882,0.2774653979238754,True,True,OK,229.0,228.9558823529412,189.0,228
65,0,196.33955851993014,327.32433963262923,93.0,228.0,233.0,185.0,1.2594594594594595,31485.0,0.7304257046746317,0.6815874265259686,48.29397158662308,0.8617634582671285,dark_blob,75.0,38.0,0.0,455.0,13.717124234050221,0.27747789612060125,True,True,OK,229.0,228.95320197044336,189.0,228
66,0,196.3175041969189,327.29508708937715,93.0,228.0,232.0,185.0,1.2540540540540541,31471.5,0.7332595526561044,0.6853237389108561,48.33365826048676,0.8627506643382716,dark_blob,75.0,38.0,0.0,455.0,13.715627708307542,0.27738986519456127,True,True,OK,229.0,228.9720812182741,189.0,228
67,0,196.34135269845808,327.30314153596794,93.0,228.0,232.0,185.0,1.2540540540540541,31465.5,0.7331197576887232,0.6815993577480521,48.30059439569771,0.8623451119317864,dark_blob,75.0,38.0,0.0,455.0,13.717338807051437,0.2774905180618492,True,True,OK,229.0,228.95049504950495,189.0,228
68,0,196.30296432847047,327.29949464450306,93.0,228.0,230.0,185.0,1.2432432432432432,31463.0,0.7394359576968272,0.6876967650043462,48.324348126946184,0.8644261780884981,dark_blob,75.0,38.0,0.0,455.0,13.718602349636061,0.2775648440962389,True,True,OK,229.0,228.934554973822,189.0,227
69,0,196.3284551295293,327.3047950465839,93.0,228.0,231.0,185.0,1.2486486486486486,31466.5,0.7363168363168363,0.6867118023460306,48.299619460955434,0.8637408372758053,dark_blob,75.0,38.0,0.0,455.0,13.730701868188895,0.2782765804816997,True,True,OK,229.0,228.78191489361703,189.0,227
70,0,196.3603662282095,327.2887356760077,93.0,228.0,231.0,185.0,1.2486486486486486,31474.0,0.7364923364923365,0.6849405528932584,48.31074707583952,0.8635459474923333,dark_blob,75.0,38.0,0.0,455.0,13.730701868188895,0.2782765804816997,True,True,OK,229.0,228.78191489361703,189.0,228
71,0,196.36579928406513,327.29076380504546,93.0,228.0,231.0,185.0,1.2486486486486486,31474.0,0.7364923364923365,0.6864364215655516,48.30043390768457,0.863744788923299,dark_blob,75.0,38.0,0.0,455.0,13.730701868188895,0.2782765804816997,True,True,OK,229.0,228.78191489361703,189.0,227
72,0,196.3857408378211,327.2754928592988,93.0,228.0,231.0,185.0,1.2486486486486486,31474.5,0.7365040365040365,0.6860086843184707,48.294994340334554,0.8636045383256666,dark_blob,75.0,38.0,0.0,455.0,13.713414634146343,0.2772596843615496,True,True,OK,229.0,229.0,189.0,228
73,0,196.266391184573,327.26237550328455,93.0,228.0,230.0,185.0,1.2432432432432432,31460.0,0.7393654524089307,0.6949440385248931,48.28277966528249,0.8653277990326002,dark_blob,75.0,38.0,0.0,455.0,13.713414634146343,0.2772596843615496,True,True,OK,229.0,229.0,189.0,226
74,0,196.3294064652888,327.2520031796502,93.0,228.0,230.0,185.0,1.2432432432432432,31450.0,0.7391304347826086,0.6910533789093458,48.2803738317757,0.8648138415815135,dark_blob,75.0,38.0,0.0,455.0,13.713414634146343,0.2772596843615496,True,True,OK,229.0,229.0,189.0,228
75,0,196.29896164441618,327.2750158931977,93.0,228.0,230.0,185.0,1.2432432432432432,31460.0,0.7393654524089307,0.6912731099313871,48.31891534807638,0.8647761047774277,dark_blob,75.0,38.0,0.0,455.0,13.70603180296509,0.27682540017441704,True,True,OK,229.0,229.09313725490196,189.0,228
76,0,196.31740659526912,327.28337623542126,93.0,228.0,230.0,185.0,1.2432432432432432,31467.0,0.7395299647473561,0.6914269228022198,48.290634042017864,0.8648837022353199,dark_blob,75.0,38.0,0.0,455.0,13.70603180296509,0.27682540017441704,True,True,OK,229.0,229.09313725490196,189.0,228
77,0,196.32669166560737,327.2893680352527,93.0,228.0,230.0,185.0,1.2432432432432432,31468.0,0.7395534665099882,0.6929662916413025,48.2836116614775,0.8650858269507418,dark_blob,75.0,38.0,0.0,455.0,13.705874479476503,0.276816145851559,True,True,OK,229.0,229.0951219512195,189.0,228
78,0,196.34400847233252,327.29450886947313,93.0,228.0,231.0,185.0,1.2486486486486486,31475.0,0.7365157365157365,0.6900899537882778,48.222896491007425,0.8641876885737843,dark_blob,75.0,38.0,0.0,455.0,13.705874479476503,0.276816145851559,True,True,OK,229.0,229.0951219512195,189.0,228
