frame,decisao,explicacao,confianca_selecionada,topo_ruler_mm,bbox_altura_px,bbox_largura_px,bbox_aspect,area_px,componentes_encontrados_na_mascara,componentes_rejeitados,candidatos_aceitos_no_frame,threshold_usado,percentil_escuro_q
165,candidato_selecionado,OK,0.9467033113106263,23.46333206300813,200.0,194.0,0.97,29328.0,14,13,1,75.0,40.0
166,candidato_selecionado,OK,0.9444854835971193,23.455916282135796,200.0,194.0,0.97,29377.0,10,9,1,75.0,40.0
167,candidato_selecionado,OK,0.945709322027133,23.387342643587726,200.0,195.0,0.975,29335.0,13,12,1,75.0,40.0
168,candidato_selecionado,OK,0.9450838282516374,23.36911269974769,202.0,194.0,0.9603960396039604,29376.0,15,14,1,75.0,39.0
169,candidato_selecionado,OK,0.9428232329527875,23.39238934056007,203.0,194.0,0.9556650246305419,29437.0,12,11,1,75.0,40.0
170,candidato_selecionado,OK,0.9368935060161806,23.34451219512195,207.0,194.0,0.9371980676328503,29338.5,13,12,1,75.0,41.0
171,candidato_selecionado,OK,0.9228868881330883,23.232723577235774,211.0,193.0,0.9146919431279621,29176.5,14,13,1,75.0,41.0
172,candidato_selecionado,OK,0.9300132216406933,21.088347733007108,194.0,194.0,1.0,28248.0,14,13,1,75.0,43.0
173,candidato_selecionado,OK,0.9233513288762125,20.194918699186992,194.0,193.0,0.9948453608247423,28054.5,15,14,1,75.0,44.0
174,candidato_selecionado,OK,0.9153902670621408,19.20426829268293,194.0,193.0,0.9948453608247423,27870.5,12,11,1,75.0,45.0
175,candidato_selecionado,OK,0.901841032875289,18.06354529616725,200.0,193.0,0.965,28252.5,14,13,1,75.0,44.0
176,candidato_selecionado,OK,0.8634615524784025,16.74223052714398,221.0,208.0,0.9411764705882353,33355.0,12,11,1,75.0,43.0
177,candidato_selecionado,OK,0.8676736084804467,15.359756097560977,206.0,222.0,1.0776699029126213,32987.5,10,9,1,75.0,40.0
178,candidato_selecionado,OK,0.8683352219658765,14.239684035476717,193.0,226.0,1.1709844559585492,31645.0,13,12,1,75.0,39.0
179,candidato_selecionado,OK,0.8699998475342989,14.122289972899729,191.0,224.0,1.1727748691099475,31147.5,13,12,1,75.0,39.0
180,candidato_selecionado,OK,0.8708595990452831,14.532163260821797,196.0,225.0,1.1479591836734695,31948.0,11,10,1,75.0,38.0
