frame,rank,x_center_px,y_center_px,radius_px,x_left_px,y_top_px,x_right_px,y_bottom_px,confidence,method,area,circularity,fill_ratio,brightness,motion,template_score
20,2,411.0,291.0,75.0,336.0,216.0,486.0,366.0,0.5167898014091975,hough,17671.458676442588,1.0,0.78,205.04941975658082,10.969091423719219,0.0
20,3,401.0,216.0,82.0,319.0,134.0,483.0,298.0,0.46116200150891545,hough,21124.069002737768,1.0,0.78,207.05213023079475,9.541775271314155,0.0
21,0,545.0,315.0,80.0,465.0,235.0,625.0,395.0,0.6102734862860142,hough,20106.192982974677,1.0,0.78,139.69359095662566,62.93481400328669,0.0
21,1,410.0,293.0,74.0,336.0,219.0,484.0,367.0,0.5220000749891729,hough,17203.36137105771,1.0,0.78,205.3552608619787,10.288489501541324,0.0
21,2,397.0,179.0,84.0,313.0,95.0,481.0,263.0,0.4540195790345383,hough,22167.077763729583,1.0,0.78,197.78439434328828,14.040166267564269,0.0
21,3,271.0,283.0,80.0,191.0,203.0,351.0,363.0,0.42847738528107193,hough,20106.192982974677,1.0,0.78,144.5612298620617,13.183268400547542,0.0
22,0,311.0,283.0,53.0,258.0,230.0,364.0,336.0,0.7022483803179982,hough,8824.73376393373,1.0,0.78,220.8768305142468,12.505732773300034,0.0
22,1,305.0,235.0,50.0,255.0,185.0,355.0,285.0,0.6993117125354369,hough,7853.981633974483,1.0,0.78,219.39069471000636,12.111153601019756,0.0
22,2,547.0,291.0,78.0,469.0,213.0,625.0,369.0,0.6167344162923565,hough,19113.4497044403,1.0,0.78,139.0440106755979,60.847454079229685,0.0
22,3,404.0,299.0,80.0,324.0,219.0,484.0,379.0,0.48044644145483545,hough,20106.192982974677,1.0,0.78,197.7594243314576,13.133658682336536,0.0
22,4,396.0,176.0,84.0,312.0,92.0,480.0,260.0,0.44959011495685464,hough,22167.077763729583,1.0,0.78,196.2752902905164,13.253512854109248,0.0
23,0,309.0,290.0,45.0,264.0,245.0,354.0,335.0,0.6644489490873864,hough,6361.725123519332,1.0,0.78,224.4670649268983,11.437509825499136,0.0
23,1,551.0,289.0,74.0,477.0,215.0,625.0,363.0,0.6600070542887739,hough,17203.36137105771,1.0,0.78,141.45250974233699,63.79695224800791,0.0
23,2,410.0,293.0,74.0,336.0,219.0,484.0,367.0,0.5212052719286479,hough,17203.36137105771,1.0,0.78,205.31832722619671,10.086197871226663,0.0
23,3,396.0,176.0,84.0,312.0,92.0,480.0,260.0,0.4497090882227526,hough,22167.077763729583,1.0,0.78,196.214837572855,13.301043690417023,0.0
23,4,270.0,242.0,84.0,186.0,158.0,354.0,326.0,0.40061889125064853,hough,22167.077763729583,1.0,0.78,147.97754454478888,12.821381498657555,0.0
24,0,552.0,283.0,68.0,484.0,215.0,620.0,351.0,0.73440516613659,hough,14526.724430199205,1.0,0.78,150.98841778697,69.20310237849017,0.0
24,1,309.0,290.0,45.0,264.0,245.0,354.0,335.0,0.6647597122859215,hough,6361.725123519332,1.0,0.78,224.42084577896557,11.532463449143217,0.0
24,2,415.0,282.0,84.0,331.0,198.0,499.0,366.0,0.4502809053922174,hough,22167.077763729583,1.0,0.78,195.75046310938416,13.574933357430082,0.0
24,3,403.0,195.0,84.0,319.0,111.0,487.0,279.0,0.45020687211921445,hough,22167.077763729583,1.0,0.78,200.94212262232864,12.197894546604617,0.0
25,0,551.0,284.0,70.0,481.0,214.0,621.0,354.0,0.7108616726253139,hough,15393.804002589986,1.0,0.78,146.93963442399013,67.96344239901126,0.0
25,1,309.0,290.0,45.0,264.0,245.0,354.0,335.0,0.6650062167201114,hough,6361.725123519332,1.0,0.78,224.3986794529162,11.603993082848609,0.0
25,2,422.0,289.0,78.0,344.0,211.0,500.0,367.0,0.493247285189981,hough,19113.4497044403,1.0,0.78,193.47244753780942,13.687895755926526,0.0
25,3,385.0,194.0,84.0,301.0,110.0,469.0,278.0,0.4463425742426518,hough,22167.077763729583,1.0,0.78,206.63881986174488,9.678082501242487,0.0
26,0,305.0,235.0,50.0,255.0,185.0,355.0,285.0,0.7006888510900302,hough,7853.981633974483,1.0,0.78,219.30681963033777,12.50031867431485,0.0
26,1,549.0,290.0,75.0,474.0,215.0,624.0,365.0,0.648073533781286,hough,17671.458676442588,1.0,0.78,141.41018964053214,62.615793942824794,0.0
26,2,411.0,291.0,75.0,336.0,216.0,486.0,366.0,0.5150125430107915,hough,17671.458676442588,1.0,0.78,204.53557882819135,10.629493348429097,0.0
26,3,396.0,171.0,84.0,312.0,87.0,480.0,255.0,0.4489311508335466,hough,22167.077763729583,1.0,0.78,193.86355216193013,13.708308860073194,0.0
27,0,551.0,293.0,72.0,479.0,221.0,623.0,365.0,0.6798904259520371,hough,16286.016316209487,1.0,0.78,141.45582168585676,65.11821932147035,0.0
27,1,293.0,263.0,60.0,233.0,203.0,353.0,323.0,0.6325209557409059,hough,11309.733552923255,1.0,0.78,191.78713792187082,15.447249534945522,0.0
27,2,422.0,288.0,84.0,338.0,204.0,506.0,372.0,0.4557052850116836,hough,22167.077763729583,1.0,0.78,188.76329462793112,16.84814530339312,0.0
27,3,398.0,198.0,83.0,315.0,115.0,481.0,281.0,0.45546130709735366,hough,21642.431790580085,1.0,0.78,205.87641592306625,10.319016135743677,0.0
28,0,543.0,294.0,72.0,471.0,222.0,615.0,366.0,0.7052483360947286,hough,16286.016316209487,1.0,0.78,147.37017425035404,70.33409272828027,0.0
28,1,318.0,217.0,63.0,255.0,154.0,381.0,280.0,0.6160560323145139,hough,12468.981242097889,1.0,0.78,213.94410985304745,11.234080141331406,0.0
28,2,343.0,293.0,76.0,267.0,217.0,419.0,369.0,0.5164841885703328,hough,18145.839167134644,1.0,0.78,214.83895172413793,10.318289655172414,0.0
28,3,413.0,290.0,76.0,337.0,214.0,489.0,366.0,0.5097522575358502,hough,18145.839167134644,1.0,0.78,203.19266206896552,11.567889655172413,0.0
28,4,401.0,192.0,80.0,321.0,112.0,481.0,272.0,0.48089346068382083,hough,20106.192982974677,1.0,0.78,204.16498182361437,11.578208256560929,0.0
29,0,543.0,294.0,72.0,471.0,222.0,615.0,366.0,0.7054360509195907,hough,16286.016316209487,1.0,0.78,147.39160150237052,70.3785481189582,0.0
29,1,305.0,219.0,50.0,255.0,169.0,355.0,269.0,0.6967323157671694,hough,7853.981633974483,1.0,0.78,215.18534098151687,12.522753346080306,0.0
29,2,411.0,291.0,75.0,336.0,216.0,486.0,366.0,0.5161009226026508,hough,17671.458676442588,1.0,0.78,204.8683838097934,10.832720067930937,0.0
29,3,336.0,278.0,78.0,258.0,200.0,414.0,356.0,0.5034636612636718,hough,19113.4497044403,1.0,0.78,217.00952430791773,10.258778586006594,0.0
29,4,397.0,179.0,84.0,313.0,95.0,481.0,263.0,0.45177829461583247,hough,22167.077763729583,1.0,0.78,197.18551484209098,13.599060226810645,0.0
30,0,545.0,291.0,71.0,474.0,220.0,616.0,362.0,0.723556642844382,hough,15836.768566746148,1.0,0.78,147.04237020173275,73.31195851514576,0.0
30,1,305.0,219.0,50.0,255.0,169.0,355.0,269.0,0.69671833471267,hough,7853.981633974483,1.0,0.78,215.14913957934988,12.52848948374761,0.0
30,2,411.0,281.0,72.0,339.0,209.0,483.0,353.0,0.5363222355455255,hough,16286.016316209487,1.0,0.78,206.77821562711654,9.755618496398004,0.0
30,3,339.0,279.0,80.0,259.0,199.0,419.0,359.0,0.48766520179897116,hough,20106.192982974677,1.0,0.78,216.37508092226483,10.191823116378666,0.0
30,4,397.0,179.0,84.0,313.0,95.0,481.0,263.0,0.4517233682039358,hough,22167.077763729583,1.0,0.78,197.15022816608683,13.593638458410517,0.0
31,0,555.0,296.0,60.0,495.0,236.0,615.0,356.0,0.8484773352809405,hough,11309.733552923255,1.0,0.78,165.14837452387277,90.02630879617325,0.0
31,1,329.0,230.0,74.0,255.0,156.0,403.0,304.0,0.5318715015159285,hough,17203.36137105771,1.0,0.78,215.1658233001803,10.356016983656138,0.0
31,2,414.0,291.0,75.0,339.0,216.0,489.0,366.0,0.5162500820683051,hough,17671.458676442588,1.0,0.78,202.86215680724598,11.39699971695443,0.0
31,3,397.0,204.0,84.0,313.0,120.0,481.0,288.0,0.4446768156336012,hough,22167.077763729583,1.0,0.78,206.55180047892287,9.256630370939321,0.0
32,0,546.0,309.0,76.0,470.0,233.0,622.0,385.0,0.6773765685568103,hough,18145.839167134644,1.0,0.78,145.24220689655172,71.41815172413793,0.0
32,1,329.0,230.0,74.0,255.0,156.0,403.0,304.0,0.5322844274901337,hough,17203.36137105771,1.0,0.78,215.31803641016694,10.426336299656837,0.0
32,2,410.0,293.0,74.0,336.0,219.0,484.0,367.0,0.5222197936275152,hough,17203.36137105771,1.0,0.78,205.43721281917058,10.325655790147152,0.0
32,3,401.0,192.0,80.0,321.0,112.0,481.0,272.0,0.48096143172463496,hough,20106.192982974677,1.0,0.78,204.36517105721828,11.543996812907723,0.0
33,0,545.0,313.0,82.0,463.0,231.0,627.0,395.0,0.6132810071131476,hough,21124.069002737768,1.0,0.78,143.07279275863704,66.83346760817022,0.0
33,1,413.0,290.0,76.0,337.0,214.0,489.0,366.0,0.5103217166298326,hough,18145.839167134644,1.0,0.78,203.35249655172413,11.677958620689655,0.0
33,2,278.0,177.0,75.0,203.0,102.0,353.0,252.0,0.4814618692882095,hough,17671.458676442588,1.0,0.78,151.07109410689813,15.660290086797625,0.0
33,3,401.0,195.0,84.0,317.0,111.0,485.0,279.0,0.452942051290056,hough,22167.077763729583,1.0,0.78,202.8051777888221,12.440202412686936,0.0
33,4,270.0,273.0,84.0,186.0,189.0,354.0,357.0,0.4028556749804939,hough,22167.077763729583,1.0,0.78,145.01049548450086,14.193556260678546,0.0
34,0,540.0,279.0,67.0,473.0,212.0,607.0,346.0,0.7787876412471189,hough,14102.60942196458,1.0,0.78,147.348468698927,94.54075179421586,0.0
34,1,342.0,289.0,76.0,266.0,213.0,418.0,365.0,0.5143080574006236,hough,18145.839167134644,1.0,0.78,215.85086896551724,9.47343448275862,0.0
34,2,417.0,276.0,78.0,339.0,198.0,495.0,354.0,0.4965009645464899,hough,19113.4497044403,1.0,0.78,199.6507928201371,12.940289915746506,0.0
34,3,393.0,194.0,84.0,309.0,110.0,477.0,278.0,0.4493165249488549,hough,22167.077763729583,1.0,0.78,205.32896579767765,10.813581529842317,0.0
34,4,270.0,269.0,84.0,186.0,185.0,354.0,353.0,0.3990089159937652,hough,22167.077763729583,1.0,0.78,146.69499633878448,12.727361484012693,0.0
35,0,545.0,299.0,72.0,473.0,227.0,617.0,371.0,0.7371773833740058,hough,16286.016316209487,1.0,0.78,151.2384089649652,77.83720214272519,0.0
35,1,327.0,297.0,68.0,259.0,229.0,395.0,365.0,0.5829346792862138,hough,14526.724430199205,1.0,0.78,215.28748707342294,12.000758359186486,0.0
35,2,399.0,189.0,80.0,319.0,109.0,479.0,269.0,0.4809496583284581,hough,20106.192982974677,1.0,0.78,203.55734276181465,11.752054180568697,0.0
